Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
272-1-34669,Double Reed Ensemble,Quartett Eine kleine Abendmusik (A little Evening Music),Hadamowsky,,Musikverlag Doblinger Publishing,1,"QUARTET (2 ob, EH, bsn) (play one mvt)"
272-1-34670,Double Reed Ensemble,Drei Choralvorspiele (Three Chorale Pieces),Hadamowsky,,Musikverlag Doblinger Publishing,1,"QUARTET (ob, ob, EH, Heckelphone (EH)) (play one mvt)"
272-3-35151,Double Reed Ensemble,Excellence in Chamber Music Book 2,various,Pearson/Nowlin,Neil A. Kjos Music Company,3,TRIO (play one trio)
272-1-35584,Double Reed Ensemble,Trio Sonata HWV 388,Handel,Gregory,JW Pepper,1,"TRIO (2 ob, bsn) (play Andante and Allegro)"
272-1-35585,Double Reed Ensemble,"Outdoor Songs “Lied in Freien”, D 572",Schubert,Gregory,JW Pepper,1,BASSOON QUARTET
272-1-35586,Double Reed Ensemble,Music for Four Volume 1,various,,"Last Resort Music Publishing, Inc.",1,"QUARTET (2 ob, EH, bsn) (play one quartet)"
272-1-35587,Double Reed Ensemble,Music for Four Volume 2,various,,"Last Resort Music Publishing, Inc.",1,"QUARTET (2 ob, EH, bsn) (play one quartet)"
272-1-35588,Double Reed Ensemble,Music fo Three Volume 1,various,,"Last Resort Music Publishing, Inc.",1,"TRIO (2 ob, bsn) (play 1 trio)"
272-1-35589,Double Reed Ensemble,Music fo Three Volume 2,various,,"Last Resort Music Publishing, Inc.",1,"TRIO (2 ob, bsn) (play 1 trio)"
272-1-35590,Double Reed Ensemble,Three Little Maids,Sullivan,Cooper,Mallard Music,1,"TRIO (2 ob, EH)"
272-1-35591,Double Reed Ensemble,Variations and Fugue on the “Star Spangled Banner”,Powning,,McFarland Double Reed Shop,1,"TRIO (2 ob, EH) (play Theme, two variations and Fugue)"
272-1-35592,Double Reed Ensemble,Variations on “Waltzing Matilda”,Powning,,McFarland Double Reed Shop,1,"TRIO (2 ob, EH) (play Theme, two variations and Fuga)"
272-1-35593,Double Reed Ensemble,Divertimento,Powning,,McFarland Double Reed Shop,1,"TRIO (ob, EH, bsn)"
272-1-35594,Double Reed Ensemble,Four Fagotten March,Cioffari,,Prairie Dawg Press,1,BASSOON QUARTET
272-1-35595,Double Reed Ensemble,Triosonate in c minor,Heinichen,Ruf,Schott Company,1,"TRIO (2 ob, bsn) (play two contrasting movements)"
272-1-35596,Double Reed Ensemble,Triosonate in e minor,Quantz,Ruf,Schott Company,1,"TRIO (2 ob, bsn) (play two contrasting movements)"
272-1-35597,Double Reed Ensemble,Six Trios for Three Bassoons,Weissenborn,Rogers,Southern Music Company,1,BASSOON TRIO (play 1 trio)
272-1-35598,Double Reed Ensemble,The Bubonic Collection Volume 1 The Trios,various,Miller,TrevCo Music Publishing,1,BASSOON TRIO (perform one from Alleuia Psallat OR Take Five for Three)
272-1-35599,Double Reed Ensemble,Terzettino Op. 123,Besozzi,,TrevCo Music Publishing,1,TRIO (any published combination) (play 2nd mvt AND one more)
272-1-35600,Double Reed Ensemble,Chorale Prelude No. 8,Brahms,,TrevCo Music Publishing,1,"QUARTET (3 ob, EH)"
272-1-35601,Double Reed Ensemble,Celtic Spirit,Douglas,,TrevCo Music Publishing,1,BASSOON QUARTET
272-1-35602,Double Reed Ensemble,Oriental and Fandango,Granados,Glickmon,TrevCo Music Publishing,1,BASSOON TRIO
272-1-35603,Double Reed Ensemble,Arrival of the Queen of Sheba,Handel,Cramer,TrevCo Music Publishing,1,"SEPTET (2 ob, 2 EH, 2 bsn, contrabsn)"
272-1-35604,Double Reed Ensemble,Squid Party,Holleyman,,TrevCo Music Publishing,1,"QUARTET (3 ob, EH)"
272-1-35605,Double Reed Ensemble,The Double Reed Blues,Isaacson,,TrevCo Music Publishing,1,"QUARTET (2 ob, 2 bsn)"
272-1-35606,Double Reed Ensemble,Sabre Dance,Khachaturian,Vallon,TrevCo Music Publishing,1,"OCTET (3 ob, EH, 3 bsn, contrabsn)"
272-1-35607,Double Reed Ensemble,Tres Palos Negros,Ligon,,TrevCo Music Publishing,1,"QUARTET (2 ob, EH, percussion) NO SUBSTITUTION ALLOWED"
272-1-35608,Double Reed Ensemble,Ma mere L’Oye,Ravel,Schulz,TrevCo Music Publishing,1,"QUARTET (3 bsn, contrabsn OR or 4 bsn) (play 1st mvt AND one more)"
272-1-35609,Double Reed Ensemble,For The Birds,Richards,,TrevCo Music Publishing,1,"QUARTET (2 ob, EH, bsn) (play 1 mvt)"
272-1-35610,Double Reed Ensemble,The Pick-Up,Richards,,TrevCo Music Publishing,1,"TRIO (ob, EH, bsn) (play 1 mvt)"
272-1-35611,Double Reed Ensemble,L’Elephant from Le Carnaval des Animaux,Saint-Saens,Cramer,TrevCo Music Publishing,1,"QUINTET (4 bsn, contrabsn)"
272-1-35612,Double Reed Ensemble,Firebird Suite,Stravinsky,Vallon,TrevCo Music Publishing,1,TWELVE 4 ob/2 EH/5 bsn/Cbsn (play 2 contrasting mvts)
272-1-35613,Double Reed Ensemble,Double Reed Quartet No. 1,Watson,,TrevCo Music Publishing,1,"QUARTET (2 ob, EH, bsn) (play 1 mvt)"
272-2-35615,Double Reed Ensemble,Suite from the Royal Fireworks Music,Handel,Hawkins,Bocal Music,2,"QUARTET (2 ob, EH, bsn) (play two contrasting movements)"
272-2-35616,Double Reed Ensemble,Bouree,,Walker/ed. Weait,Chris Weait,2,"SEXTET (2 ob, EH, 2 bsn, contrabsn)"
272-2-35617,Double Reed Ensemble,Sea Chantey,Pappas,,JPM Music Publications,2,BASSOON TRIO
272-2-35618,Double Reed Ensemble,Magnificat KV 339,Mozart,Gregory,JW Pepper,2,"QUARTET (2 ob, 2 bsn)"
272-2-35619,Double Reed Ensemble,Excellence in Chamber Music Book 2,various,Pearson/Nowlin,Neil A. Kjos Music Company,2,TRIO (any published combination) (play two pieces)
272-2-35620,Double Reed Ensemble,Excellence in Chamber Music Book 3,various,Pearson/Nowlin,Neil A. Kjos Music Company,2,TRIO (any published combination) (play two pieces)
272-2-35621,Double Reed Ensemble,Festival Ensembles 2,various,Pearson/Elledge/Sorenson,Neil A. Kjos Music Company,2,TRIO (any published combination) (play two pieces)
272-2-35622,Double Reed Ensemble,Toreador Song from Carmen,Bizet,Cooper,Mallard Music,2,"TRIO (2 ob, EH)"
272-2-35623,Double Reed Ensemble,Five Trios,Handel,Voxman/Block,Southern Music Company,2,"TRIO (2 ob, bsn) (play two contrasting movements)"
272-2-35624,Double Reed Ensemble,Boulder Bassoon Band Quartets,des Prez,Douglas/Steinmetz,TrevCo Music Publishing,2,BASSOON QUARTET (play two pieces)
272-2-35625,Double Reed Ensemble,The Entertainer,Joplin,Watson,TrevCo Music Publishing,2,"QUARTET (2 ob, EH, bsn OR bass oboe)"
272-2-35626,Double Reed Ensemble,Galop from “La Belle Helene”,Offenbach,Vallon,TrevCo Music Publishing,2,"SEXTET (3 ob, EH, 2 bsn, contrabsn)"
272-2-35627,Double Reed Ensemble,Petite Gavotte Op. 14 #4,Pierne,Perchanok,TrevCo Music Publishing,2,"QUARTET (2 ob, EH, bsn)"
272-2-35628,Double Reed Ensemble,Beau Soir,Debussy,Schmidt,"Western International Music, Inc.",2,"QUARTET (ob, EH, 2 bsn)"
272-2-35629,Double Reed Ensemble,Andante and Cantabile,Tchaikovsky,Schmidt,"Western International Music, Inc.",2,"QUARTET (ob, EH, 2 bsn)"
272-2-35630,Double Reed Ensemble,E a princezinha dançava (And the Little Princess was Dancing),Villa-Lobos,Schmidt,"Western International Music, Inc.",2,"TRIO (2 ob, EH)"
272-2-35631,Double Reed Ensemble,Three Pieces Op. 65,Prokofiev,Schmidt,"Western International Music, Inc.",2,"TRIO (ob, EH, bsn) (play two mvts)"
272-2-35632,Double Reed Ensemble,Three Fairy Tales,Villa-Lobos,Schmidt,"Western International Music, Inc.",2,"QUARTET (2 ob, EH, bsn) (play two mvts)"
272-3-35633,Double Reed Ensemble,Excellence in Chamber Music Book 1,various,Pearson/Nowlin,Neil A. Kjos Music Company,3,TRIO (any published combination) (play 2 contrasting pieces)
272-3-35634,Double Reed Ensemble,Festival Ensembles,various,Pearson/Elledge,Neil A. Kjos Music Company,3,TRIO (any published combination) (play 2 contrasting pieces)
272-3-35635,Double Reed Ensemble,18 Pieces,Pezel,,Nova Music,3,"TRIO (2 ob, bsn) (play one piece)"
272-3-35636,Double Reed Ensemble,Six Easy Trios,,Cramer,TrevCo Music Publishing,3,"TRIO (2 ob, EH) (play 1 trio)"
272-3-35637,Double Reed Ensemble,Bransle Double,Praetorius,Schmidt,"Western International Music, Inc.",3,"QUARTET (2 ob, EH, bsn) (play all with repeats)"
272-1-37262,Double Reed Ensemble,"Theme and Variations in d minor, Op. 18",Brahms,Dassonville,Accolade Musikverlag,1,BASSOON QUARTET
272-1-37263,Double Reed Ensemble,I am the Model of a Modern Major General,Gilbert/Sullivan,Eubanks,Arundo Publications (Bassoon Brothers),1,"BASSOON QUARTET (3bsn, 1 cbsn) (Bassoon 4 may substitute for Contrabassoon)"
272-1-37264,Double Reed Ensemble,Slavonic Dance #1,Dvorak,Mueller,Bocal Music,1,BASSOON TRIO
272-1-37265,Double Reed Ensemble,Quartet in C Major,Telemann,Hawkins,Bocal Music,1,BASSOON QUARTET
272-1-37266,Double Reed Ensemble,Quartet in G Major,Telemann,Hawkins,Bocal Music,1,BASSOON QUARTET
272-1-37267,Double Reed Ensemble,Allegro Spirituoso,Senaille,Hartley,Camden,1,"BASSOON QUARTET (3bsn, 1 cbsn) (Bassoon 4 may substitute for Contrabassoon)"
272-1-37268,Double Reed Ensemble,Blacklight,Craypo,,Diabolical Genuis Publishing,1,BASSOON TRIO
272-1-37269,Double Reed Ensemble,Lionelha,Craypo,,Diabolical Genuis Publishing,1,BASSOON TRIO
272-1-37270,Double Reed Ensemble,Suite for Four Bassoons,Wilder,,Edition Viento,1,BASSOON QUARTET
272-1-37271,Double Reed Ensemble,Quartet (1968),Wilder,,TrevCo Music Publishing,1,BASSOON QUARTET
272-1-37272,Double Reed Ensemble,Gershwin for Three,Gershwin,Armitage,Editions Marc Reift,1,BASSOON TRIO (play 2nd mvt)
272-1-37273,Double Reed Ensemble,"Prelude, Fuge, & Scherzo",Jacob,,Emerson Editions,1,BASSOON QUARTET
272-1-37274,Double Reed Ensemble,La Marche Des Braves,Paciorkiewicz,,International Music Diffusion,1,BASSOON QUARTET
272-1-37275,Double Reed Ensemble,Sousa for Bassoons,Sousa,Balent,Masters Music Publications,1,"BASSOON QUARTET (3bsn, 1 cbsn) (Bassoon 4 may substitute for Contrabassoon)"
272-1-37276,Double Reed Ensemble,Andante & Scherzo,Hartley,,Masters Music Publications,1,BASSOON QUARTET
272-1-37277,Double Reed Ensemble,Largo al Factotum from The Barber of Seville,Rossini,Griffiths,Spartan Press,1,BASSOON QUARTET
272-1-37278,Double Reed Ensemble,Hernando's Hideaway,Adler & Ross,Stickley,T D Ellis,1,BASSOON TRIO
272-1-37279,Double Reed Ensemble,"Adagio from String Quartet, Op. 11",Barber,Ellis,T D Ellis,1,BASSOON QUARTET
272-1-37280,Double Reed Ensemble,The Sorcerer's Apprentice,Dukas,Ellis,T D Ellis,1,"BASSOON QUARTET (3bsn, 1 cbsn) (Bassoon 4 may substitute for Contrabassoon)"
272-1-37281,Double Reed Ensemble,It Takes Four to Tango,Dorff,,Theodore Presser Company,1,"BASSOON QUARTET (3bsn, 1 cbsn) (Bassoon 4 may substitute for Contrabassoon)"
272-1-37282,Double Reed Ensemble,Last Tango in Bayreuth,Schickele,,Theodore Presser Company,1,BASSOON QUARTET
272-1-37283,Double Reed Ensemble,14 Trios,Milde,Waterhouse,Universal Editions,1,BASSOON TRIO (perform one TRIO; choose from 5 through 14)
272-1-37284,Double Reed Ensemble,Pavane,Faure,Glickman,TrevCo Music Publishing,1,BASSOON TRIO
272-1-37285,Double Reed Ensemble,Album Leaf,Grieg,Glickman,TrevCo Music Publishing,1,BASSOON QUARTET
272-1-37286,Double Reed Ensemble,Scherzo,Mendelssohn-Bartholdy,,TrevCo Music Publishing,1,BASSOON QUINTET
272-1-37287,Double Reed Ensemble,Moto Perpetuo,Paganini,Glickman,TrevCo Music Publishing,1,BASSOON SEXTET
272-1-37288,Double Reed Ensemble,Echo Sonata,Anonymous,Hawkins,TrevCo Music Publishing,1,BASSOON TRIO
272-1-37289,Double Reed Ensemble,Chaconne,Bach,Glickman,TrevCo Music Publishing,1,BASSOON TRIO
272-1-37290,Double Reed Ensemble,Symphonie Fantasique IV March,Berlioz,Schulz,TrevCo Music Publishing,1,"BASSOON QUARTET (3bsn, 1 cbsn) (Bassoon 4 may substitute for Contrabassoon)"
272-1-37291,Double Reed Ensemble,L'Arlesienne Suite,Bizet,Glickman,TrevCo Music Publishing,1,BASSOON QUARTET (play one mvt)
272-1-37292,Double Reed Ensemble,Le Phenix,Corrette,,TrevCo Music Publishing,1,BASSOON QUARTET
272-2-37293,Double Reed Ensemble,Andkatyssa,Craypo,,Diabolical Genuis Publishing,2,BASSOON TRIO
272-2-37295,Double Reed Ensemble,Tre Sinfonie,Rossi,Stickley/ed. Weait,Chris Weait,2,BASSOON TRIO (play two mvts)
272-2-37296,Double Reed Ensemble,Them Bassoons!,Huffine,Balent,Masters Music Publications,2,BASSOON QUARTET
272-2-37297,Double Reed Ensemble,Four Pieces for Contrabassoon Trio,Hawkins,ed. Gbur,Prairie Dawg Press,2,CONTRABASSOON TRIO (play 1 & 4 OR 2 & 3)
272-2-37298,Double Reed Ensemble,Suite for Three Bassoons,Hartley,,Masters Music Publications,2,BASSOON TRIO
272-3-37299,Double Reed Ensemble,Prince of Denmark's March,Clarke,,Neil A. Kjos Music Company,3,BASSOON QUARTET
272-3-37300,Double Reed Ensemble,Duke Street Variants,Hatton,Hall,LudwigMasters Publications,3,BASSOON TRIO
272-3-37301,Double Reed Ensemble,Four Pieces for Contrabassoon Trio,Hawkins,ed. Gbur,Prairie Dawg Press,3,CONTRABASSOON TRIO (play one mvt)
272-3-37302,Double Reed Ensemble,14 Trios,Milde,Waterhouse,Universal Editions,3,BASSOON TRIO (perform one; choose from 1 through 4)
272-3-37303,Double Reed Ensemble,Tre Sinfonie,Rossi,Stickley/ed. Weiat,Chris Weait,3,BASSOON TRIO (play one mvt)
272-3-37304,Double Reed Ensemble,Amazing Grace,Traditional,Weait,Chris Weait,3,BASSOON QUARTET
272-3-37305,Double Reed Ensemble,Old English Songs,Traditional,Hall,Masters Music Publications,3,BASSOON TRIO
