Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
334-2-29615,Brass Trio,"Aria (from Cantata #36, BWV 36)",Bach,Dishinger,Medici Music Press,2,"(tpt, hn, tbn)"
334-2-29616,Brass Trio,"Aria (from Cantata #29, BWV 29)",Bach,Dishinger,Medici Music Press,2,"(tpt, hn, tbn)"
334-2-29919,Brass Trio,"Liebster Jesu, wir sind hier (Dearest Jesus We are Here, Chorale Prelude, BWV 731)",Bach,Dishinger,Medici Music Press,2,"(tpt, hn, tbn)"
334-1-34803,Brass Trio,Air From Suite 3,Bach,Dunn,Cherry Classics,1,(any published combination)
334-1-34804,Brass Trio,Arioso,Bach,Dunn,Cherry Classics,1,(any published combination)
334-1-34805,Brass Trio,"Wachet, Auf (Chorale from the Cantata ""Sleepers, Wake"", BWV 140)",Bach,Cherry,Cherry Classics,1,"(tpt, hn, trb)"
334-1-34806,Brass Trio,Hungarian Dance No. 6,Brahms,Wall,Cherry Classics,1,"(tpt, hn, trb)"
334-1-34807,Brass Trio,Four Little Pieces by Old Masters,Various,Scheifes,Tierolff Muziekcentrale,1,"(tpt, hn, trb)"
334-1-34808,Brass Trio,Four Pieces,Isaac,,Peer Music,1,(any published combination)
334-1-34809,Brass Trio,Le Petite Burlesque Humeresque,Isca,,JPM Music Publications,1,"(tpt, hn, trb)"
334-1-34810,Brass Trio,Si Sumpsero,Obrecht,Sweete,Eighth Note Publications,1,"(tpt, hn, trb)"
334-1-34811,Brass Trio,Praeludium and Fugue XIX,Bach,Sweete,Eighth Note Publications,1,"(tpt, hn, trb)"
334-1-34812,Brass Trio,Relationships,Raum,,Cimarron Music Press,1,"(hn, bs. trb, tuba)"
334-1-34813,Brass Trio,Trio for Brass,Nelhybel,,Sheet Music Plus Press,1,"(2 tpts, trb)"
334-1-34814,Brass Trio,Fleeting Visions,McMillan,,Cimarron Music Press,1,"(hn, bs. trb, tuba)"
334-1-34815,Brass Trio,Flight of the Bumblebee,Rimsky-Korsakov,Everett,Cimarron Music Press,1,"(tpt, hn, trb)"
334-1-34816,Brass Trio,Triple Play,Bach,,Cimarron Music Press,1,"(tpt, hn, trb)"
334-1-34817,Brass Trio,Fugue XIII,Bach,Tyler,Cimarron Music Press,1,(any published combination)
334-1-34818,Brass Trio,Spiders,Tignor,,Cimarron Music Press,1,(any published combination)
334-1-34819,Brass Trio,Brass Trio,Uber,,Southern Music Company,1,"(tpt, hn, trb)"
334-1-34820,Brass Trio,Brass Trio,Albam,,"Alfred Music Company, Inc.",1,(any published combination)
334-1-34821,Brass Trio,Brass Trio,Blank,,Nichols Music,1,"(tpt, hn, trb)"
334-1-34822,Brass Trio,Trio for Brass,Bernofsky,,Balquihidder,1,"(tpt, hn, trb)"
334-1-34823,Brass Trio,Brass Trio #1,Nagel,,"Mentor Music, Inc.",1,"(tpt, hn, trb)"
334-1-34824,Brass Trio,Brass Trio #2,Nagel,,"Mentor Music, Inc.",1,"(tpt, hn, trb)"
334-2-35696,Brass Trio,Attend Mine Humble Prayer Lord,Byrd,Chidester,www.trumpetensemblemusic.com,2,"(trumpet, trombone, tuba)"
334-2-35697,Brass Trio,Trios for Developing Brass Players Vol. 1,various,Wade-West,Eighth Note Publications,2,"(trumpet, horn, trombone) (play any two)"
334-2-35698,Brass Trio,Three Madrigals,Schultz,Gregory,JW Pepper,2,"(2 trumpets, trombone)"
334-2-35699,Brass Trio,Triumvirate,Morris,,Sandscape Publications,2,"(trumpet, horn, trombone OR euphonium)"
334-2-35700,Brass Trio,"Sonate Da Chiesa,Opus 1, No. 3",Corelli,Wojcik,Neil A. Kjos Music Company,2,"(trumpet, horn, trombone) (play two contrasting mvts)"
334-2-35701,Brass Trio,Tradition Of Excellence Book 3: Excellence In Chamber Music,various,Pearson & Nowlin,Neil A. Kjos Music Company,2,(any published combination of a brass trio minus percussion) (play two trios)
334-3-35702,Brass Trio,Classical FlexTrios for Brass,various,Balent,"Kendor Music, Inc.",3,(any published combination) (play two trios)
334-3-35703,Brass Trio,Standard Of Excellence Festival Ensembles 2,various,"Pearson, Elledge & Sorenson",Neil A. Kjos Music Company,3,(any published combination of a brass trio minus percussion) (play one trio)
334-3-35704,Brass Trio,Tradition Of Excellence Book 2: Excellence In Chamber Music,various,Pearson & Nowlin,Neil A. Kjos Music Company,3,(any published combination of a brass trio minus percussion) (play one trio)
334-3-35705,Brass Trio,Trios For All,various,,"Alfred Music Company, Inc.",3,(any published combination of a brass trio) (play one trio)
334-1-38598,Brass Trio,Essercizii musici,Telemann,Gregory,JW Pepper;Penders,1,LOW BRASS TRIO (any published combination) (play 1st OR 3rd mvt PLUS one more)
334-1-38599,Brass Trio,Sonata VI,Telemann,Gregory,JW Pepper;Penders,1,LOW BRASS TRIO (any published combination) (play three mvts)
334-1-38600,Brass Trio,"Sonata VIII, Op. 1",Vivaldi,Gregory,Penders,1,LOW BRASS TRIO (any published combination)
334-2-38601,Brass Trio,Sonata VI,Telemann,Gregory,JW Pepper;Penders,2,LOW BRASS TRIO (any published combination) (play 1st mvt PLUS one more)
334-2-38602,Brass Trio,"Sonata VII, Op. 1",Vivaldi,Gregory,Penders,2,LOW BRASS TRIO (any published combination) (play one mvt)
