Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
209-3-11035,Bass Clarinet Solo,Aria (from The Magic Flute),Mozart,Goldberg,"Belwin, Inc",3,
209-3-11036,Bass Clarinet Solo,Asleep in the Deep,Petrie,Buchtel,Neil A. Kjos Music Company,3,
209-3-11037,Bass Clarinet Solo,Gavotte and Hornpipe,Purcell,Dishinger,Medici Music Press,3,
209-3-11039,Bass Clarinet Solo,March (from Suite No. 5),Purcell,Dishinger,Medici Music Press,3,
209-3-11038,Bass Clarinet Solo,Gavotte (from Harpsichord Suite No. 5),Purcell,Vedeski,Medici Music Press,3,
209-3-11040,Bass Clarinet Solo,Rigaudon (from Pieces de Clavecin),Rameau,Dishinger,Medici Music Press,3,
209-3-11041,Bass Clarinet Solo,International Folk Suite,Schwartz,,Southern Music Company,3,(play three mvts)
209-3-11042,Bass Clarinet Solo,Nocturne,Skolnik,,Tenuto Publications,3,
209-3-11044,Bass Clarinet Solo,Chanson Russe,Tchaikovsky,Goldberg,"Belwin, Inc",3,
209-3-11045,Bass Clarinet Solo,Polka,von Suppe,Porter,"Belwin, Inc",3,
209-3-11046,Bass Clarinet Solo,Deep River,Weber,,"Belwin, Inc",3,
209-1-10992,Bass Clarinet Solo,"Long Long Ago, Fantasie Op. 12",Ritter,Shanley,"Southern Music Company;Hal Leonard Music, Inc.",1,
209-2-11011,Bass Clarinet Solo,Sonata in a minor,Marcello,Hite,Southern Music Company,2,(play mvt 1 or mvts 2 & 3)
209-2-10999,Bass Clarinet Solo,Sicilienne Op. 78,Faure,Davis,"Western International Music, Inc.",2,
209-3-11043,Bass Clarinet Solo,Your Basic Waltz,Solomon,,Southern Music Company,3,
209-2-23334,Bass Clarinet Solo,Chincoteague,Hurrell,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23335,Bass Clarinet Solo,Concertino in d minor,Ostransky,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23336,Bass Clarinet Solo,Concerto No. 8 in Bb,Handel,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23337,Bass Clarinet Solo,Divertissement in Bb,Haydn,Hervig/Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23338,Bass Clarinet Solo,Largo and Allegro (from Sonata 1 Op. 3),Loeillet,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23339,Bass Clarinet Solo,Largo and Allegro Vivace (from Sonata in Bb Major),Loeillet,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23340,Bass Clarinet Solo,Minuet and Gigue (from Suite No. 1 for Solo Cello),Bach,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,(unaccomp)
209-2-23341,Bass Clarinet Solo,Mosaic,Walthew,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23342,Bass Clarinet Solo,Patrol Russe,Voloschinov,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23344,Bass Clarinet Solo,Sarabande and Bouree (from First French Suite),Bach,Hervig/Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23345,Bass Clarinet Solo,Sonatina,Hervig,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-2-23346,Bass Clarinet Solo,Two Russian Pieces,Kalinikoff,Voxman,"Rubank, Inc. [Concert and Contest Collection]",2,
209-3-26404,Bass Clarinet Solo,Three Pieces (from Album for the Young),Schumann,Davis,"Western International Music, Inc.",3,(play mvt 1 or mvts 2 & 3)
209-3-29686,Bass Clarinet Solo,Masterwork Solos 17th and 18th Centuries,Anon. or Trad.,Dishinger,Medici Music Press,3,(play two contrasting selections)
209-1-32284,Bass Clarinet Solo,Sonate,Baden,,MIC Norwegian Music,1,
209-1-32285,Bass Clarinet Solo,Six Suites,Bach,Davenport,Alea Publishing & Recording,1,(play two contrasting mvts)(include repeats with ornamentation) (unaccomp)
209-1-32286,Bass Clarinet Solo,Steep Steps,Carter,,"Boosey & Hawkes, Inc.",1,(unaccomp)
209-1-32287,Bass Clarinet Solo,Flowers of St. Francis,Dorff,,Theodore Presser Company,1,(unaccomp)
209-1-32288,Bass Clarinet Solo,In A Deep Funk,Dorff,,Theodore Presser Company,1,(unaccomp)(play one mvt)
209-1-32289,Bass Clarinet Solo,Jump,Davidson,,Alea Publishing & Recording,1,(unaccomp)
209-1-32290,Bass Clarinet Solo,Make it. Stop.,DeSantis,,DeSantis Music,1,
209-1-32291,Bass Clarinet Solo,Romanze,Diethe,,Metropolis Music Publishers,1,
209-1-32292,Bass Clarinet Solo,Voltage,Dubois,,Gerard Billaudot Edition,1,(unaccomp)(play one mvt)
209-1-32293,Bass Clarinet Solo,Meditation Op. 39,El Khoury,,Durand Eschig,1,(unaccomp)
209-1-32294,Bass Clarinet Solo,Five Bagatelles Op. 75,Gabriel,,Alea Publishing & Recording,1,(play two mvts)
209-1-32295,Bass Clarinet Solo,Six Elegies Op. 82,Gabriel,,Alea Publishing & Recording,1,(play two mvts)
209-1-32296,Bass Clarinet Solo,Ballade Op. 23,Gabriel,,Musikverlag Doblinger Publishing,1,
209-1-32297,Bass Clarinet Solo,Sonata Op. 30a,Gabriel,,Alea Publishing & Recording,1,"(play one mvt; choose from 1, 3, or 4)"
209-1-32298,Bass Clarinet Solo,Sonata Op. 72,Gabriel,,Alea Publishing & Recording,1,"(unaccomp)(play one mvt; choose 1, 2, or 4)"
209-1-32299,Bass Clarinet Solo,Sonatine Op. 36,Gabriel,,Alea Publishing & Recording,1,(play one mvt)
209-1-32300,Bass Clarinet Solo,Sonata,Genzmer,,Editions Peters,1,(unaccomp)(play one mvt)
209-1-32301,Bass Clarinet Solo,Seven Pieces,Gibson,,Richard Gibson Publishing,1,(play two mvts)
209-1-32302,Bass Clarinet Solo,Sonata for Bass Clarinet and Piano,Gottschalk,,Alea Publishing & Recording,1,(play mvt 2 or mvt 3)
209-1-32303,Bass Clarinet Solo,Bass Clarinet Concerto,Green,,Alea Publishing & Recording,1,(play mvt 1)
209-1-32304,Bass Clarinet Solo,Recifs,Guyot,,Editions Delatour Music,1,(unaccomp)
209-1-32306,Bass Clarinet Solo,Suite Op. 100,Haba,,Alois Haba Centre,1,(play all) NMR:(play all)
209-1-32307,Bass Clarinet Solo,Nocturne,Hartley,,Prairie Dawg Press,1,
209-1-32308,Bass Clarinet Solo,Sonate fur Bassklarinette und Klavier Op. 23,Heucke,,Schott Company,1,(play mvt 3)
209-1-32309,Bass Clarinet Solo,Illusions,Itakura,,Editions Delatour Music,1,"(unaccomp)(play one mvt; choose 1, 2, or 3)"
209-1-32310,Bass Clarinet Solo,Night Music Op. 175,Kibbe,,Andel,1,
209-1-32311,Bass Clarinet Solo,Sonata Op. 40,Kibbe,,Shawnee Press,1,(play all) NMR:(play all)
209-1-32312,Bass Clarinet Solo,Fantasiestucke Opus 108,Krol,,Bote & Bock,1,(play mvt 1)
209-1-32314,Bass Clarinet Solo,Duo,Loevendie,,Peer/Southern Organization,1,(play all) NMR:(play all)
209-1-32315,Bass Clarinet Solo,Air,Loudova,,Alea Publishing & Recording [Two Pieces for Bass Clarinet],1,(accomp)
209-1-32316,Bass Clarinet Solo,Aulos,Loudova,,Alea Publishing & Recording [Two Pieces for Bass Clarinet],1,(unaccomp)
209-1-32317,Bass Clarinet Solo,Introduction and Joropo,Montilla,,Woodwindiana,1,(unaccomp)
209-1-32318,Bass Clarinet Solo,Downstream,Nobles,,Jordan Nobles Composer,1,(cuts thru piano solo are allowed)
209-1-32319,Bass Clarinet Solo,Spanish Rhapsody,Planas,,Alea Publishing & Recording,1,(unaccomp)(play all) NMR:(play all)
209-1-32320,Bass Clarinet Solo,Sonata,Prinz,,Woodwindiana,1,(play one mvt)
209-1-32321,Bass Clarinet Solo,Lied,Rasse,,Evette & Schaffer,1,
209-1-32322,Bass Clarinet Solo,Weird Little Pieces,Schocker,,Woodwindiana,1,(unaccomp)(play two pieces)
209-1-32323,Bass Clarinet Solo,Sonata Op. 41,Schoeck,,"Breitkopf & Hartel, Sales Department",1,(play one mvt)
209-1-32324,Bass Clarinet Solo,Legende et Divertissement,Semler,,"Hal Leonard Music, Inc.",1,(play one mvt)
209-1-32325,Bass Clarinet Solo,Nocturne,Verrall,,Wingert/Jones,1,
209-1-32326,Bass Clarinet Solo,Fantasieta,Viana,,Alea Publishing & Recording,1,(unaccomp)
209-1-32327,Bass Clarinet Solo,La Reve,Won,,Editions Delatour Music,1,(unaccomp)
209-1-32328,Bass Clarinet Solo,Lone Wolf,Youtz,,Alea Publishing & Recording,1,(unaccomp)(play two mvts)
209-1-32329,Bass Clarinet Solo,Ballade,Zander,,"Boosey & Hawkes, Inc.",1,
209-1-32330,Bass Clarinet Solo,Excursions: Variation on a Theme of Paganini,Cole,,Emerson Editions,1,(unaccomp)(play all) NMR:(play all)
209-1-32331,Bass Clarinet Solo,Two Rags,Dykstra,,International Opus Music,1,(play one mvt)
209-1-37156,Bass Clarinet Solo,Elegie' Op.24,Faure,Johnson,ALRY Publications,1,
209-1-37157,Bass Clarinet Solo,Weird Little Pieces,Shocker,,ALRY Publications,1,(unaccomp) (play 1st & 2nd mvt PLUS one more)
209-1-37158,Bass Clarinet Solo,La Soledad,Brosse,,ALRY Publications,1,
209-1-37159,Bass Clarinet Solo,Undercurrent,Long,,Hal Leonard/Rubank,1,
209-1-37160,Bass Clarinet Solo,First Fantasie,Marty,Dubois,Southern Music Company,1,
209-1-37161,Bass Clarinet Solo,Deepwood,Bennett,,"Carl Fischer, Inc.",1,
209-1-37162,Bass Clarinet Solo,Alborada,Hoffman,,"Boosey & Hawkes, Inc.",1,
209-2-37163,Bass Clarinet Solo,Autumn Leaves Gently Fall,Pappas,,JPM Music Publications,2,
209-2-37164,Bass Clarinet Solo,Reflections,Geisler,,JPM Music Publications,2,
209-2-37165,Bass Clarinet Solo,Round Dance,Pappas,,JPM Music Publications,2,
209-2-37166,Bass Clarinet Solo,Weird Little Pieces,Shocker,,ALRY Publications,2,(play mvts. 1 & 2)
209-2-37167,Bass Clarinet Solo,Deep in the Forest,Pappas,,JPM Music Publications,2,
209-3-37168,Bass Clarinet Solo,At Sunset,Haspiel,,JPM Music Publications,3,
209-3-37169,Bass Clarinet Solo,In the Dark Woods,Pappas,,JPM Music Publications,3,
