Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
460-1-25585,Miscellaneous String Ensemble,Sonata in Bb Major,Bach,Seiffert,International Music Company,1,"(play one mvt, omit vlc part) (2 vln) (accomp required)"
460-1-25586,Miscellaneous String Ensemble,Three Duets /,Bach,Altermark-Vieland,International Music Company,1,(play one mvt) (2 vla)
460-1-25587,Miscellaneous String Ensemble,Three Duos,Bach,Haas,Highgate Press,1,"(no1, play one mvt) (# 2 & 3, play mvt 1 or mvts 2 & 3) (2 vla)"
460-1-25590,Miscellaneous String Ensemble,Duet No. 4 in G Major,Barriere,Lyman,International Music Company,1,"(play one mvt) (vln, vla)"
460-1-25591,Miscellaneous String Ensemble,Sonata in G Major,Barriere,Stutch,International Music Company,1,(play one mvt) (2 vlc)
460-1-25592,Miscellaneous String Ensemble,Forty-Four Duets,Bartok,Primrose,"Boosey & Hawkes, Inc.",1,"(choose two from nos 36,37,38,39,40,41,42,44) (2 vla)"
460-1-25593,Miscellaneous String Ensemble,Duet with Two Obbligato Eyeglasses,Beethoven,Proto,Liben Music Publishers,1,"(play one mvt) (vla, bass)"
460-1-25594,Miscellaneous String Ensemble,Duet with Two Obbligato Eyeglasses,Beethoven,Amadeus/Hass,Amadeus Verlag,1,"(play one mvt) (vla, vlc)"
460-1-25595,Miscellaneous String Ensemble,Duet with Two Obbligato Eyeglasses,Beethoven,Proto,Liben Music Publishers,1,"(play one mvt) (vln, bass)"
460-1-25596,Miscellaneous String Ensemble,Three Duets,Beethoven,,International Music Company,1,"(# 1, play two contrasting mvts, # 2, play two contrasting mvts, # 3, play mvt 1 or play variations w/ the Allegro Assai ending, vln, vla)"
460-1-25597,Miscellaneous String Ensemble,Three Duos,Beethoven,,Liben Music Publishers,1,"play any of the following:/(# 1, play mvt 1 or mvts 2 & 3), (# 2, play mvt 1 or mvts 2 & 3), (# 3, play mvt 1) (vla, bass) (POP)"
460-1-25598,Miscellaneous String Ensemble,Three Duos,Beethoven,,Liben Music Publishers,1,"play any of the following:/(# 1, play mvt 1 or mvts 2 & 3), (# 2, play mvt 1 or mvts 2 & 3), (# 3, play mvt 1) (vln, bass)(POP)"
460-1-25599,Miscellaneous String Ensemble,"Six Fugues, G. 73",Boccherini,,G. Zanibon [Six Fugues for Two Cellos],1,(play one) (2 vlc)
460-1-25600,Miscellaneous String Ensemble,Sonata in C Major,Boccherini,Bazelaire,International Music Company,1,(play one mvt) (2 vlc)
460-1-25601,Miscellaneous String Ensemble,Sonata in Eb,Boccherini,Stutch,International Music Company,1,(play one mvt) (2 vlc)
460-1-25602,Miscellaneous String Ensemble,"Two Duets, Op. 5",Boccherini,,International Music Company,1,(play Andante or Allegro Assai or Allegro Giusto or Rondo) (2 vln)
460-1-25603,Miscellaneous String Ensemble,Divertimento No. 1,Borghi,,Music Sales Corp. [From the collection Violin Duets],1,(2 vln)
460-1-25604,Miscellaneous String Ensemble,Concerto in A Major,Bottesini,Mensch,International Music Company,1,(play one mvt) (2 basses)
460-1-25605,Miscellaneous String Ensemble,Passione Amorosa,Bottesini,Sankey,International Music Company,1,(play one mvt) (2 basses)
460-1-25606,Miscellaneous String Ensemble,Duet No. 3 in D Major,Breval,Ridder,International Music Company,1,"(play mvt 1, or 2 & 3) (vln, vlc)"
460-1-25607,Miscellaneous String Ensemble,"Six Concertante Duos, Op. Post.",Bruni,,International Music Company [Vol. I and Vol. II],1,"(play one mvt of any the following: 1,2,3,4,or 6) (# 5, play mvts 1 & 2 or mvt 3) (vln, vla)"
460-1-25608,Miscellaneous String Ensemble,"Six Duets, Op. 34",Bruni,Hermann,International Music Company,1,(play one duet) (2 vln)
460-1-25610,Miscellaneous String Ensemble,Grotesque,Clarke,,"Oxford University Press [Two Pieces for Viola and Cello, No 2]",1,"(vla, vlc)"
460-1-25611,Miscellaneous String Ensemble,Grotesque,Clarke,,"Oxford University Press [Two Pieces for Violin and Cello, No 2]",1,"(vln, vlc)"
460-1-25612,Miscellaneous String Ensemble,"12 Sonatas, Op. 1, Vol. I",Corelli,Woehl,International Music Company,1,"(play one entire Sonata, omit vlc) (2 vln)"
460-1-25613,Miscellaneous String Ensemble,"12 Sonatas, Op. 1, Vol. II",Corelli,Woehl,International Music Company,1,"(play one entire Sonata, omit vlc) (2 vln)"
460-1-25614,Miscellaneous String Ensemble,"Six Chamber Sonatas, Op. 4",Corelli,Sitt,International Music Company,1,(play one entire Sonata) (2 vln)
460-1-25615,Miscellaneous String Ensemble,La Voluptueuse,Couperin,Hussonmorel,International Music Company [from Album of Classical Pieces],1,"(vln, vla)"
460-1-25616,Miscellaneous String Ensemble,"Lied, Op. 19",d'Indy,,International Music Company [for Viola and Piano],1,vla & piano
460-1-25617,Miscellaneous String Ensemble,"Three Sonatas, Nos. 10-12, Op. 8",de Fesch,Stutch,International Music Company,1,(play two contrasting mvts) (2 vlc)
460-1-25618,Miscellaneous String Ensemble,"12 Duets, Op. 63",Dotzauer,Schroeder,International Music Company,1,(play two contrasting mvts) (2 vlc)
460-1-25619,Miscellaneous String Ensemble,"Three Sonatas, Op. 103",Dotzauer,Schroeder,International Music Company,1,"(# 2, play mvt 1 or mvt 3) (# 3, play one mvt) (2 vlc)"
460-1-25620,Miscellaneous String Ensemble,"Allegro and Rondo, No. 1",Fodor,,Music Sales Corp. [From the collection Violin Duets],1,(play one mvt) (2 vln)
460-1-25621,Miscellaneous String Ensemble,"Allegro and Rondo, No. 2",Fodor,,Music Sales Corp. [From the collection Violin Duets],1,(play one mvt) (2 vln)
460-1-25622,Miscellaneous String Ensemble,Rondo,Fodor,,Music Sales Corp. [From the collection Violin Duets],1,(2 vln)
460-1-25623,Miscellaneous String Ensemble,"12 Duets, Op. 60",Fuchs,,Amadeus Verlag,1,"(play any two duets) (vln, vla)"
460-1-25624,Miscellaneous String Ensemble,Duo for Violin and Viola,Genzmer,,Ries & Erl,1,(play one mvt)
460-1-25625,Miscellaneous String Ensemble,Divertimento,Gerster,,Schott Company,1,"(play one mvt) (vln, vla)"
460-1-25626,Miscellaneous String Ensemble,"Ten Duets, Op. 53, Vol. 1",Gliere,,International Music Company,1,(play one duet) (2 vlc)
460-1-25627,Miscellaneous String Ensemble,"Ten Duets, Op. 53, Vol. 2",Gliere,,International Music Company,1,"(play 6,7,8,or 10) (2 vlc)"
460-1-25628,Miscellaneous String Ensemble,Adagio in G Major,Grimm,,International Music Company,1,(2 vlc)
460-1-25629,Miscellaneous String Ensemble,Courante,Handel,Hussonmorel,International Music Company [from Album of Classical Pieces],1,"(vln, vla)"
460-2-25630,Miscellaneous String Ensemble,"Nine Duets from Concerti Grossi, Op. 6",Handel,Dishinger,Medici Music Press,2,"(play two contrasting mvts) (vln, vla)"
460-1-25631,Miscellaneous String Ensemble,Passacaglia,Handel,Halvorsen,International Music Company,1,"(vln, vlc)"
460-1-25632,Miscellaneous String Ensemble,Sarabande con Variazioni,Handel,Halvorsen,International Music Company,1,"(vln, vla)"
460-1-25633,Miscellaneous String Ensemble,"Sonata in Bb Major, Op. 2, No. 4",Handel,Sitt,International Music Company,1,"(play Andante, Adagio & Allegro, or Largetto, Adagio & Allegro) (2 vln)"
460-1-25634,Miscellaneous String Ensemble,"Sonata in c minor, Op. 2, No. 1",Handel,,International Music Company,1,(play the Largo or Andante & Allegro) (2 vln)
460-1-25635,Miscellaneous String Ensemble,"Sonata in E Major, Op. 2, No. 9",Handel,Sitt,International Music Company,1,(play two contrasting mvts) (2 vln)
460-1-25636,Miscellaneous String Ensemble,"Sonata in F Major, Op. 2, No. 3",Handel,Klengel,International Music Company,1,"(play two contrasting mvts if performing mvt 2, must also play the Adagio ending) (2 vln)"
460-1-25637,Miscellaneous String Ensemble,"Sonata in F Major, Op. 2, No. 5",Handel,Krause,International Music Company;Barenreiter/Verlag;Foreign Music Distributors,1,"(play all, omit vlc) (2 vln)"
460-1-25638,Miscellaneous String Ensemble,"Sonata in g minor, Op. 2, No. 6",Handel,,International Music Company,1,(play two contrasting mvts) (2 vln)
460-1-25639,Miscellaneous String Ensemble,"Sonata in g minor, Op. 2, No. 7",Handel,Sitt,International Music Company,1,(play two contrasting mvts) (2 vln)
460-1-25640,Miscellaneous String Ensemble,"Sonata in g minor, Op. 2, No. 8",Handel,Mensch,International Music Company,1,(play one mvt) (2 basses)
460-1-25641,Miscellaneous String Ensemble,"Sonata in g minor, Op. 2, No. 8",Handel,Barth,International Music Company,1,(play contrasting mvts) (2 vla)
460-1-25642,Miscellaneous String Ensemble,"Sonata (Trio Sonata No 16) in g minor, Op. 2, No. 8",Handel,Beyer,International Music Company,1,(play one mvt) (2 vlc)
460-1-25643,Miscellaneous String Ensemble,"Duet in D Major, Hob. VI : D I",Haydn,,International Music Company,1,"(play mvt 2 or 3) (vln, vlc)"
460-1-25644,Miscellaneous String Ensemble,"Sonatina Brevis, Op. 66",Hess,,"Breitkopf & Hartel, Sales Department",1,(play one mvt) (2 vln)
460-1-25645,Miscellaneous String Ensemble,Hindemith Duett,Hindemith,,Schott Company,1,"(vla, vlc)"
460-1-25646,Miscellaneous String Ensemble,Duet in C Major,Hoffmeister,Stutch,International Music Company,1,"(play one mvt) (vln, vlc)"
460-1-25647,Miscellaneous String Ensemble,Duet in G Major,Hoffmeister,Primrose,International Music Company,1,"(play one mvt) (vln, vla)"
460-1-25648,Miscellaneous String Ensemble,Duetto Primo,Hoffmeister,Sherman,Medici Music Press,1,"(play two contrasting mvts) (vln, vla)"
460-1-25649,Miscellaneous String Ensemble,Duetto Secondo,Hoffmeister,Sherman,Medici Music Press,1,"(play two contrasting mvts) (vln, vla)"
460-1-25650,Miscellaneous String Ensemble,Duetto Sesto,Hoffmeister,Sherman,Medici Music Press,1,"(play two contrasting mvts) (vln, vla)"
460-1-25652,Miscellaneous String Ensemble,"Prelude, Passacaglia and Fugue",Jacob,Gordon,"Joseph Williams, Ltd.",1,"(play one mvt) (vln, vla)"
460-1-25653,Miscellaneous String Ensemble,"Six Progressive Duos, Op. 46",Jansa,,"Carl Fischer, Inc.",1,"(play mvt 1 or mvt 2 & 3 of nos 1, 2, 3, 4, or 5, or play one mvt of # 6) (2 vln)"
460-1-25654,Miscellaneous String Ensemble,"Three Duets, Op. 70",Jansa,Hermann,International Music Company;Masters Music Publications,1,"(play one mvt) (vln, vla)"
460-1-25655,Miscellaneous String Ensemble,"Two Duets, Op. 208",Kalliwoda,,International Music Company,1,"(duet 2: play Pastorale Andantino & Allegro Moderato or Allegretto Grazioso or Scherzo) (vln, vla)"
460-1-25656,Miscellaneous String Ensemble,"Two Duets, Op. 208",Kalliwoda,,International Music Company,1,"(duet 1, play one mvt) (vln, vla)/"
460-1-25657,Miscellaneous String Ensemble,"Duo, Op. 7",Kodaly,,Universal Music Company,1,"(play one mvt) (vln, vlc)"
460-1-25658,Miscellaneous String Ensemble,"12 Duets, Op. 105",Kummer,,International Music Company,1,(play two mvts) (2 vlc)
460-1-25659,Miscellaneous String Ensemble,"Three Duets, Op. 22",Kummer,Klengel,International Music Company,1,(play one mvt) (2 vlc)
460-2-25660,Miscellaneous String Ensemble,"Six Duets, Op. 60, Book I",Lee,Schulz/Solow,International Music Company,2,(play one mvt) (2 vlc)
460-2-25661,Miscellaneous String Ensemble,"Six Duets, Op. 60 , Book II",Lee,Schluz/Solow,International Music Company,2,play one mvt) (2 vlc)
460-1-25662,Miscellaneous String Ensemble,"Three Duets, Op. 38",Lee,,International Music Company,1,(play one mvt) (2 vlc)
460-1-25663,Miscellaneous String Ensemble,"Three Duets, Op. 39",Lee,Guignard,International Music Company,1,(play one mvt) (2 vlc)
460-1-25664,Miscellaneous String Ensemble,Sonata in D Major,Loeillet De Gant,Vieland,International Music Company,1,(play two contrasting mvts) (2 vln)
460-1-25665,Miscellaneous String Ensemble,Sonata in D Major,Loeillet De Gant,Vieland,International Music Company,1,"(play two contrasting mvts) (vln, vla)"
460-1-25666,Miscellaneous String Ensemble,Sonata in G Major,Loeillet De Gant,Beon,International Music Company,1,(play two contrasting mvts) (2 vln)
460-1-25667,Miscellaneous String Ensemble,Sonata in G Major,Loeillet De Gant,Beon,International Music Company,1,"(play two contrasting mvts) (vln, vla)"
460-1-25668,Miscellaneous String Ensemble,Three Madrigals,Martinu,,"Boosey & Hawkes, Inc.",1,"(play one mvt) (vln, vla)"
460-1-25669,Miscellaneous String Ensemble,"Three Duets, Op. 71",Mazas,,International Music Company,1,"(# 1, play Introduction & Allegro non troppo, including Grazioso section, or play Allegretto & Piu Allegro) (2 vla)/"
460-1-25670,Miscellaneous String Ensemble,"Three Duets, Op. 71",Mazas,,International Music Company,1,"(# 2, play mvt 1 or mvts 2 or 4) (2 vla)"
460-1-25671,Miscellaneous String Ensemble,"Three Duets, Op. 71",Mazas,,International Music Company,1,"(# 3, play one mvt) (2 vla)"
460-1-25672,Miscellaneous String Ensemble,"Concertone in C Major, K.190 (K.166b)",Mozart,David,International Music Company,1,(play one mvt) (2 vln)
460-1-25673,Miscellaneous String Ensemble,"Duet (after the Piano Sonata in A Major), K.331",Mozart,,International Music Company,1,(play one mvt) (2 vln)
460-1-25674,Miscellaneous String Ensemble,"Sonata (DUO) in Bb Major, K.196c (K.292)",Mozart,Werner,International Music Company,1,(play Allegro or Rondo) (2 vlc)
460-1-25675,Miscellaneous String Ensemble,"Symphonie Concertante in Eb, K.364",Mozart,Krane,"C.F. Peters Corporation;G. Schirmer, Inc.;Barenreiter/Verlag;Foreign Music Distributors",1,"(play one mvt) (vln, vla)"
460-1-25676,Miscellaneous String Ensemble,"Two Duets, K.423 and 424",Mozart,,International Music Company;Barenreiter/Verlag;Foreign Music Distributors,1,"(k423, play one mvt) (k424 play mvt 2, 3, or 4) (vln, vla)"
460-1-25677,Miscellaneous String Ensemble,"Three Duets, Op. 10",Neubaur,Altmann,International Music Company,1,"(play one mvt) (vln, vla)"
460-1-25678,Miscellaneous String Ensemble,Serenade in D Major,Piatti,,International Music Company,1,(play all) (2 vlc)
460-1-25679,Miscellaneous String Ensemble,"Duo Concertant, Op. 16",Pichl,Von Ulrich Druner,C.F. Peters Corporation,1,"(play mvt 2 or mvt 3) (vla, vlc)"
460-1-25680,Miscellaneous String Ensemble,Theme and Variations,Pleyel,,Bote & Bock,1,"(vlc, bass)"
460-1-25681,Miscellaneous String Ensemble,"Three Duets, Op. 44",Pleyel,Gingold,International Music Company,1,"(play one mvt) (vln, vla)"
460-1-25682,Miscellaneous String Ensemble,"Three Duets, Op. 69",Pleyel,,International Music Company,1,"(play one mvt) (vln, vla)"
460-1-25683,Miscellaneous String Ensemble,"Suite, Op. 16",Popper,,International Music Company,1,(play one mvt) (2 vlc)
460-1-25684,Miscellaneous String Ensemble,"Tempo di Marcia, Op. 16a (2 cellos)",Popper,,International Music Company,1,(play all)
460-2-25685,Miscellaneous String Ensemble,"Sonata No. 9 (""The Golden Sonata"") in F Major",Purcell,,International Music Company,2,"(play all, omit vlc) (2 vla)"
460-2-25686,Miscellaneous String Ensemble,"Sonata No. 9 (""The Golden Sonata"") in F Major",Purcell,,International Music Company,2,"(play all, omit vlc) (2 vln)"
460-1-25687,Miscellaneous String Ensemble,"Duo Concertante, Op. 4, No. 2",Rolla,,Kunzelmann,1,"(vln, vla)"
460-1-25688,Miscellaneous String Ensemble,"Grand Duo, Op. 36, No. 1",Romberg,Stutch,International Music Company,1,(play Largo & Allegro or Menuetto or trio & Menuetto or Adagio or Finale) (2 vlc)
460-1-25689,Miscellaneous String Ensemble,"Sonata, Op. 43, No. 1",Romberg,Zimmermann,International Music Company,1,(play one mvt) (2 basses)
460-1-25690,Miscellaneous String Ensemble,Duo,Rossini,,Yorke,1,"(vln, vlc)"
460-1-25691,Miscellaneous String Ensemble,Three Rags for Violin and Viola,Ryden,,Masters Music Publications,1,(play one)
460-1-25692,Miscellaneous String Ensemble,Le Cygne,Saint-Saens,Salzedo,Lyra Music Company,1,(cello & harp)
460-1-25694,Miscellaneous String Ensemble,"Sonata in Eb Major, Op. 1, No. 3",Sammartini,,International Music Company,1,"(play mvt 1 or mvt 2 & 3, omit vlc) (2 vln)"
460-1-25695,Miscellaneous String Ensemble,"Navarra (Danza Espagnole), Op. 33",Sarasate,,International Music Company,1,(play one mvt) (2 vln)
460-1-25696,Miscellaneous String Ensemble,"Six Duets, Op. 150 and 153, Vol. II",Spohr,,Edwin F. Kalmus,1,(play one mvt) (2 vln)
460-1-25697,Miscellaneous String Ensemble,"Six Duets, Op. 67 and 148, Vol. I",Spohr,,Edwin F. Kalmus,1,(play one mvt) (2 vln)
460-1-25698,Miscellaneous String Ensemble,"Sonata Concertante, Op. 114",Spohr,,International Music Company [for Harp and Violin],1,(violin & harp) (play one mvt)
460-1-25699,Miscellaneous String Ensemble,"Sonata Concertante, Op. 115",Spohr,,International Music Company [for Harp (or Piano) and Violin],1,(violin & harp OR piano) (play one mvt)
460-1-25700,Miscellaneous String Ensemble,Duetto No. 1 in C Major,"Stamitz, C",,International Music Company,1,"(play mvt 1 or 3) (vln, vla)"
460-1-25701,Miscellaneous String Ensemble,"Duetto No. 2 in A Major, Op. 12","Stamitz, C",,International Music Company,1,"(play mvt 1 or mvt 3) (vln, vla)"
460-1-25702,Miscellaneous String Ensemble,"Six Duets, Op. 19 /","Stamitz, C",,International Music Company,1,"play any of the following: (# 1, play one mvt) (# 2, play mvt 1 or mvt 2 & 3) (# 3, play mvts 1 & 2 or mvt 3) (# 4, play 1 mvt) (# 5, play mvts 1 & 3 or mvt 2) (# 6, play mvt 1 /or mvts 2 & 3) (vln, vlc)"
460-1-25703,Miscellaneous String Ensemble,Three Trios,Tartini,Puente,International Music Company,1,(play one trio) (2 vln)
460-1-25704,Miscellaneous String Ensemble,Six Canonic Sonatas,Telemann,Sankey,International Music Company,1,(play two contrasting mvts) (2 basses)
460-1-25705,Miscellaneous String Ensemble,Six Canonic Sonatas,Telemann,Starker,International Music Company,1,(play two contrasting mvts) (2 vlc)
460-1-25706,Miscellaneous String Ensemble,Six Canonic Sonatas,Telemann,Davis,International Music Company,1,(play two contrasting mvts) (2 vla)
460-1-25707,Miscellaneous String Ensemble,Six Canonic Sonatas,Telemann,Herrmann,International Music Company,1,(play two contrasting mvts) (2 vln)
460-1-25708,Miscellaneous String Ensemble,Sonata in a minor,Telemann,,International Music Company,1,"(play two contrasting mvts, omit vlc) ( 2 vln)"
460-1-25709,Miscellaneous String Ensemble,Sonata in c minor,Telemann,,International Music Company,1,"(play two contrasting mvts, omit vlc) (2 vln)"
460-1-25710,Miscellaneous String Ensemble,"Trio in Eb Major, Op. 1, No. 3",Telemann,Riemann,International Music Company,1,"(play two contrasting mvts, omit vlc) (2 vln)"
460-1-25711,Miscellaneous String Ensemble,"Concerto, Op. 8",Torelli,Jensen,International Music Company,1,(play two contrasting mvts) (2 vln)
460-1-25712,Miscellaneous String Ensemble,"Sonata in c minor, Op. 1",Veracini,Jensen,International Music Company,1,(play all) (2 vln)
460-1-25713,Miscellaneous String Ensemble,Duo for Violino and Alto,Villa-Lobos,,Mercury Music Corporation,1,
460-1-25714,Miscellaneous String Ensemble,"Concerto in a minor, Op. 3, No. 8",Vivaldi,Vene,"Ricordi & Company, Inc.",1,(play mvt 1 or 3) (2 vln)
460-1-25715,Miscellaneous String Ensemble,"Concerto in Bb Major, Op. 9, No. 9, RV 530 (from La Centra)",Vivaldi,Kaufman,International Music Company,1,(play one mvt) (two vln)
460-1-25716,Miscellaneous String Ensemble,"Concerto in c minor, RV 509",Vivaldi,Gingold,International Music Company,1,(play mvt 1 or 3) (2 vln)
460-1-25717,Miscellaneous String Ensemble,"Concerto in D Major, RV 512",Vivaldi,Gingold,International Music Company,1,(play mvt 1 or 3) (2 vln)
460-1-25718,Miscellaneous String Ensemble,"Concerto in D Major, RV 513",Vivaldi,Kaufman,International Music Company,1,(play mvt 1 or 3) (2 vln)
460-1-25719,Miscellaneous String Ensemble,"Concerto in g minor, RV 517",Vivaldi,Gingold,International Music Company,1,(play mvt 1 or 3) (2 vln)
460-1-25720,Miscellaneous String Ensemble,"Concerto in g minor, RV 531",Vivaldi,Ghenini-Starker,International Music Company,1,(play mvt 1 or 3) (2 vlc)
460-1-25721,Miscellaneous String Ensemble,"Sonata in e minor, F.XIII, n18",Vivaldi,Moffat,International Music Company,1,"(play all, omit vlc) (2 vln)"
460-1-25722,Miscellaneous String Ensemble,"Duet No. 3, Op. 30",Werner,,International Music Company,1,(play one mvt) (2 vlc)
460-1-33086,Miscellaneous String Ensemble,Concerto in d minor,"Bach, J.S.",,International Music Company,1,(two double basses)
460-1-17486,Miscellaneous String Ensemble,Two Aquarelles,Delius,Fenby,"Boosey & Hawkes, Inc.",1,(play both) (rental only)
460-1-17496,Miscellaneous String Ensemble,Concerto Grosso,Giannini,,"Elkan-Vogel Company, Inc.",1,(play first or last mvt)
460-1-17514,Miscellaneous String Ensemble,Armenian Rhapsody No. 3,Hovhaness,,C.F. Peters Corporation,1,
460-1-28673,Miscellaneous String Ensemble,Canzonetta from Violin Concerto No. 35,Tschaikowsky,Oistrakh-Kranz,International Music Company,1,"(vln, guitar)"
460-1-28675,Miscellaneous String Ensemble,"Six Sonatas for Two Violins, Op. 4",Pugnani,Kaufman,International Music Company,1,(play one entire Sonata)
460-1-28676,Miscellaneous String Ensemble,"Sechs Sonaten fur Violine und Viola, Hob. VI:1-6",Haydn,,GHV,1,(play one complete Sonata)
460-1-28677,Miscellaneous String Ensemble,Duetto for Cello and String Bass (or Two Cellos),Rossini,Stutch,International Music Company,1,play one
460-1-28678,Miscellaneous String Ensemble,"Concerto in D Major, RV 513 for Two Violins and Piano",Vivaldi,Kaufman,International Music Company,1,play one or three
460-2-28679,Miscellaneous String Ensemble,Concert Duets for Violincello Duo,Belcke,Blahnik,"Alliance Publications, Inc.",2,(play one)
460-2-28680,Miscellaneous String Ensemble,"Duos for Double Bass, Vol. 2",Various,Frost,Latham Music Enterprises,2,(play one)
460-3-28681,Miscellaneous String Ensemble,Eight Folksong Duets for Two Violins,Anon. or Trad.,Tomanek,"Alliance Publications, Inc.",3,(play one of #1 through #5)
460-2-28682,Miscellaneous String Ensemble,Fifteen Duets for Viola and Cello,Various,Latham,Latham Music Enterprises,2,(play one of #6 through #15)
460-1-28717,Miscellaneous String Ensemble,Five for Six 5 Movements for Strings,Pavel,,"Alliance Publications, Inc.",1,"(play two) (2 vln, 2 vla, vlc, bass)"
460-2-28718,Miscellaneous String Ensemble,Andante and Allegro,Telemann,,RBC Publications,2,(three basses & harp)
460-2-28719,Miscellaneous String Ensemble,Adagio and Allegro for 5 Violins,de Boismortier,,"Alliance Publications, Inc.",2,(play all)
460-3-28723,Miscellaneous String Ensemble,"Beautiful Music for Two String Instruments, Vol. 2",Applebaum,,"Belwin, Inc",3,play one
460-2-28724,Miscellaneous String Ensemble,"Beautiful Music for Two String Instruments, Vol. 3",Applebaum,,"Belwin, Inc",2,"(play one-excluding #8, 9, 12, 13, 19, 21)"
460-2-28725,Miscellaneous String Ensemble,"Beautiful Music for Two String Instruments, Vol. 4",Applebaum,,"Belwin, Inc",2,"play one (excluding #5, 17)"
460-3-28726,Miscellaneous String Ensemble,Chamber Music for Two String Instruments,Applebaum,,"Belwin, Inc",3,play one
460-1-28727,Miscellaneous String Ensemble,Advanced Cello Duets,Various,,Latham Music Enterprises,1,(play one)
460-3-28728,Miscellaneous String Ensemble,First Position Cello Duos,Burswold,,Latham Music Enterprises,3,play one
460-2-28729,Miscellaneous String Ensemble,Fifteen Cello Duets,Various,Latham,Latham Music Enterprises,2,(play one)
460-2-28730,Miscellaneous String Ensemble,"Duos for Double Bass, Vol. 1",Frost,,Latham Music Enterprises,2,play one
460-1-28731,Miscellaneous String Ensemble,"Duos for Double Bass, Vol. 2",Frost,,Latham Music Enterprises,1,play one
460-2-28732,Miscellaneous String Ensemble,Classic Duos for Violin and Cello,Various,Latham,Latham Music Enterprises,2,(play one)
460-2-28733,Miscellaneous String Ensemble,Fifteen Duets for Violin and Cello,Various,Latham,Latham Music Enterprises,2,(play one)
460-2-28734,Miscellaneous String Ensemble,Fifteen Duets for Violin and Viola,Various,Latham,Latham Music Enterprises,2,(play one)
460-2-28735,Miscellaneous String Ensemble,Five Duos for Viola and Cello,Burswold,Latham,Latham Music Enterprises,2,play one
460-2-28736,Miscellaneous String Ensemble,Fifteen Viola Duets,Various,Latham,Latham Music Enterprises,2,(play one)
460-2-28737,Miscellaneous String Ensemble,Advanced Viola Duets,Various,Latham,Latham Music Enterprises,2,(play one)
460-2-28738,Miscellaneous String Ensemble,Fifteen Violin Duets,Various,Latham,Latham Music Enterprises,2,(play one)
460-2-28739,Miscellaneous String Ensemble,Six Violin Duets,Burswold,Latham,Latham Music Enterprises,2,play one
460-1-28740,Miscellaneous String Ensemble,"Duet No. 1 in G Major, Op. 125",Lee,,International Music Company,1,play one mvt
460-1-28741,Miscellaneous String Ensemble,"Duet No. 2 in D Major, Op 125",Lee,,International Music Company,1,play one mvt
