Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
202-1-10102,Flute Solo,"Concerto in D, Op. 27",Boccherini,,Southern Music Company;International Music Company,1,(play mvt 1. or mvt. 3)
202-1-10105,Flute Solo,"Image, Op. 38",Bozza,,Alphonse Leduc,1,(unaccomp) (play all)
202-1-10107,Flute Solo,Carnival of Venice,Briccialdi,,Masters Music Publications,1,(play all)
202-1-10108,Flute Solo,Sonatina,Burton,,"Carl Fischer, Inc.",1,(play any one mvt.)
202-1-10109,Flute Solo,Prelude et Scherzo,Busser,,"Masters Music Publications;G. Schirmer, Inc.",1,(play all)
202-1-10110,Flute Solo,Reverie and Petite Valse,Caplet,,Any Publisher,1,(play all)
202-1-10111,Flute Solo,Concertino,Chaminade,,Any Publisher,1,(play all)
202-1-10114,Flute Solo,Duo for Flute and Piano,Copland,,"Boosey & Hawkes, Inc.",1,(play mvt 1 or 3)
202-1-10115,Flute Solo,Syrinx,Debussy,,Any Publisher,1,(unaccomp) (play all)
202-1-36880,Flute Solo,Alma,León,,Theodore Presser Company [Eight Visions],1,
202-1-10118,Flute Solo,Fantasie Pastorale Hongroise,Doppler,,Any Publisher,1,(play all)
202-1-10120,Flute Solo,Sonatine,Dutilleux,,Alphonse Leduc,1,(play all) NMR:(play all)
202-1-10121,Flute Solo,"Concertino, Op. 45",Duvernoy,,Any Publisher,1,(play all)
202-1-10122,Flute Solo,Sonatina Op. 100,Dvorak,,Any Publisher,1,(play 1 & 2; or 4)
202-1-10124,Flute Solo,Cantabile et Presto,Enesco,,Any Publisher,1,(play all)
202-1-10126,Flute Solo,Fantasie,Faure,,Any Publisher,1,(play all)
202-1-10128,Flute Solo,Andante et Scherzo,Ganne,,"G. Schirmer, Inc.;Masters Music Publications;Southern Music Company;Gerard Billaudot Edition",1,(play all)
202-1-10130,Flute Solo,Fantasie,Gaubert,,Any Publisher,1,(play all)
202-1-10131,Flute Solo,Nocturne et Allegro Scherzando,Gaubert,,Any Publisher,1,(play all)
202-1-10132,Flute Solo,Waltz from Suite Op. 116,Godard,,Any Publisher,1,(play all)
202-1-10136,Flute Solo,"Sonata in G Major, HWV 363b (SMC - Sonata III)",Handel,,Any Publisher,1,(play mvts 1 & 2)
202-1-10137,Flute Solo,"Sonata in C Major, HWV 365 (SMC - Sonata IV)",Handel,,Any Publisher,1,(play mvts 1 & 2)
202-1-10139,Flute Solo,"Sonata in b minor, HWV 367b (SMC - Sonata VI)",Handel,,Any Publisher,1,"(play mvts 1, 2 & 3)"
202-1-10141,Flute Solo,Serenade,Hanson,,"Carl Fischer, Inc.",1,(play all)
202-1-10142,Flute Solo,"Concerto in D Major, Hob. Vllf: D1",Haydn,,Any Publisher,1,(play mvt 1 or 3)
202-1-10143,Flute Solo,Acht Stucke,Hindemith,,Schott Company,1,(unaccomp) (play any four mvts)
202-1-10144,Flute Solo,Sonata,Hindemith,,Schott Company,1,(play mvt. 1 & 2; or play mvt. 3 including March)
202-1-10147,Flute Solo,Danse de la Chevre,Honegger,,"Salabert, Inc.",1,(unaccomp) (play all)
202-1-10149,Flute Solo,Fantaisie,Hue,,Billaudot,1,(play all)
202-1-10150,Flute Solo,Piece Pour Flute Seule,Ibert,,Alphonse Leduc,1,(unaccomp) (play all)
202-1-10152,Flute Solo,"Sonata Appassionata in F# minor, Op. 140",Karg-Elert,,Any Publisher,1,(unaccomp) (play all) NMR:(play all)
202-1-10158,Flute Solo,Three Fantasies Op. 38,Kuhlau,,Any Publisher,1,(unaccomp) (play one mvt of one fantasy)
202-1-10166,Flute Solo,First Sonata,Martinu,,"G. Schirmer, Inc.;Associated Music Publishers Inc.",1,(play mvt 1 or 3)
202-1-10167,Flute Solo,Sonatine,Milhaud,,Durand,1,(play any two mvts)
202-1-10169,Flute Solo,La Flute de Pan,Mouquet,,Southern Music Company;International Music Company;Edwin F. Kalmus;Henry Lemoine,1,(play one mvt)
202-1-10172,Flute Solo,"Concerto No. 1 in G Major, K. 313",Mozart,,Any Publisher,1,(play mvt 1 or 3)
202-1-10173,Flute Solo,"Concerto No. 2 in D Major, K. 314",Mozart,,Any Publisher,1,(play mvt 1 or 3)
202-1-10180,Flute Solo,Rondo in D Major K. 184,Mozart,,Any Publisher,1,(play all)
202-1-36881,Flute Solo,Típico Tríptico Característico,Levell,,Cayambis Music Press,1,(play two mvts)
202-1-10183,Flute Solo,Sonata Op. 14,Muczynski,,"G. Schirmer, Inc.",1,"(play mvt 1, or mvts 2 & 3, or mvt 4) NMR:(play mvt 1, or mvts 2 & 3, or mvt 4)"
202-1-10184,Flute Solo,"Three Preludes, Op. 18",Muczynski,,"G. Schirmer, Inc.",1,(unaccomp) (play two consecutive mvts)
202-1-36865,Flute Solo,To Dance to the Whistling Wind,Froom,,American Composers Alliance [Flute Works by American Composers],1,(unaccomp)
202-1-10187,Flute Solo,Concerto in G Major,Pergolesi,,International Music Company,1,(play mvt. 1 or mvt. 3)
202-1-10188,Flute Solo,Ballade,Perilhou,,Any Publisher,1,(play all)
202-1-10190,Flute Solo,Sonata,Piston,,Associated Music Publishers Inc.,1,(play mvt 1 or 3)
202-1-10192,Flute Solo,Sonata,Poulenc,,Chester Music Ltd.,1,(play mvt 1 or 3)
202-1-10193,Flute Solo,Sonata Op. 94,Prokofiev,,Any Publisher,1,(play mvt. 3) NMR:(play mvt. 1 or mvt. 4)
202-1-10194,Flute Solo,Concerto in G Major QV 5:174,Quantz,,Any Publisher,1,(play mvt 1 or 3)
202-1-10203,Flute Solo,Andante Pastorale et Scherzettino,Taffanel,,Any Publisher,1,(play all)
202-1-32999,Flute Solo,Six Lieder,Schubert,Bohm,Universal Editions,1,"(play Gute Nacht, ,or Der Lindenbaum, or Das Fischmadchen, or Standchen)"
202-1-10204,Flute Solo,Twelve Fantasies for Flute,Telemann,,Any Publisher,1,(unaccomp) (play one entire fantasy)
202-1-36882,Flute Solo,Sonata,Lias,,Alias Press,1,(play one mvt)
202-1-10214,Flute Solo,Suite,Widor,,Any Publisher,1,"(play mvts 1 & 2 or 2 & 3, or mvt 4)"
202-2-10215,Flute Solo,Prelude and Tango,Albeniz,Ephross,Southern Music Company,2,
202-2-10216,Flute Solo,Legende,Andersen,Ephross,Southern Music Company,2,
202-2-10217,Flute Solo,Scherzino,Anderson,Cavally,"Southern Music Company [24 Short Concert Pieces];Hal Leonard Music, Inc.",2,(also pub separately)
202-2-10220,Flute Solo,Sonata II,Bach,,Southern Music Company,2,(play mvt 1)
202-1-36860,Flute Solo,Sonata: Motion,Dillon,,American Composers Alliance,1,(play mvt. 1 OR 3)
202-2-10222,Flute Solo,Summer Music,Bennett,,Novello Publications Inc.,2,(play mvt 1 or 3)
202-2-10223,Flute Solo,Second Minuet de L'Arlesienne,Bizet,Cavally,"Southern Music Company [24 Short Concert Pieces];Hal Leonard Music, Inc.",2,
202-1-36858,Flute Solo,Wish: Sonatine,Coleman,,Theodore Presser Company,1,
202-1-36859,Flute Solo,Charanga,Colquhoun,,ALRY Publications,1,(unaccomp)
202-1-36857,Flute Solo,Mariposa,Coleman,,Theodore Presser Company,1,(unaccomp)
202-2-10227,Flute Solo,La Fille au Cheveux de Lin,Debussy,Ephross,Southern Music Company,2,
202-2-10228,Flute Solo,Le Petit Berger,Debussy,Voxman,Southern Music Company,2,
202-2-10230,Flute Solo,"Pan, Pastorale",Donjon,Cavally,"Southern Music Company [24 Short Concert Pieces];Hal Leonard Music, Inc.",2,(also pub separately)
202-1-36856,Flute Solo,Fanmi Imèn,Coleman,,Theodore Presser Company,1,
202-2-10233,Flute Solo,Sicilienne,Faure,Cavally,"Southern Music Company [24 Short Concert Pieces];Hal Leonard Music, Inc.",2,(also pub separately)
202-2-10234,Flute Solo,Petit Caprice,Feld,,Alphonse Leduc,2,
202-2-10236,Flute Solo,Madrigal,Gaubert,,"Belwin, Inc",2,
202-2-10237,Flute Solo,Orientale,Gaubert,,Heugel & Company,2,
202-2-10238,Flute Solo,Soir Sur La Plaine,Gaubert,,Heugel & Company,2,
202-1-36855,Flute Solo,"Three Pieces for Flute, Vol. 1",Charpentier,,Cayambis Music Press,1,(play two pieces)
202-2-10240,Flute Solo,Minuet and Dance of the Blessed Spirits,Gluck,Cavally,"Southern Music Company [24 Short Concert Pieces];Hal Leonard Music, Inc.",2,(also pub separately)
202-2-10241,Flute Solo,Allegretto,Godard,Cavally,"Southern Music Company [24 Short Concert Pieces];Hal Leonard Music, Inc.",2,
202-1-36854,Flute Solo,Sérénade aux Étoiles,Chaminade,,Schott Company [Flute Music by Female Composers],1,
202-2-10244,Flute Solo,Four Spanish Cameos,Granados,Ephross,Southern Music Company,2,(play mvts 1 & 2 or 3 & 4)
202-2-10243,Flute Solo,2 Poetic Scenes,Granados,Davis,"Western International Music, Inc.",2,
202-2-10245,Flute Solo,Concerto in C Major,Gretry,,International Music Company,2,(play mvt 2)
202-2-10246,Flute Solo,18 Menuettoes,Handel,,Universal Editions,2,(play two from # 8 - 17)
202-2-10247,Flute Solo,"Sonata in e minor, HWV 359b (SMC-Sonata I)",Handel,,C.F. Peters Corporation [Sonatas Vol. 1];International Music Company [10 Sonatas Vol. 1];Southern Music Company,2,(play mvts 1 & 2)
202-2-10253,Flute Solo,"Sonata in G Major, HWV 363b (SMC - Sonata III)",Handel,,Any Publisher,2,(play mvt 2)
202-2-10255,Flute Solo,"Sonata in C Major, HWV 365 (SMC - Sonata IV)",Handel,,"Any Publisher;Hal Leonard Music, Inc.",2,(play mvt 2)
202-2-10259,Flute Solo,"Sonata in F Major, HWV 369 (SMC-Sonata V)",Handel,,C.F. Peters Corporation [Sonatas Vol. 2];Southern Music Company;International Music Company,2,(play two consecutive mvts)
202-2-10251,Flute Solo,"Sonata in g minor, HWV 360 (SMC-Sonata II)",Handel,,C.F. Peters Corporation [Sonatas Vol. 1];International Music Company [10 Sonatas Vol. 1];Southern Music Company,2,(play two consecutive mvts)
202-2-10261,Flute Solo,"Sonata in a minor, HWV 363 (SMC-Sonata VII)",Handel,,Robert Cavally Editions;International Music Company,2,(play two consecutive mvts)
202-2-10263,Flute Solo,Adagio and Rondo,Haydn,Voxman,Southern Music Company,2,
202-2-10264,Flute Solo,Serenade,Hue,Cavally,"Southern Music Company [24 Short Concert Pieces];Hal Leonard Music, Inc.",2,(also pub separately)
202-2-10265,Flute Solo,Piece Romantique,LeFevre,Waln,Neil A. Kjos Music Company,2,
202-2-10266,Flute Solo,Sonata in F Major,Marcello,Slater/Wummer,Oxford University Press;International Music Company,2,(play mvts 1 & 2)
202-2-10267,Flute Solo,Sarabande and Gigue,Molina,,Southern Music Company,2,
202-2-10269,Flute Solo,Concerto in D,Mozart,,Any Publisher,2,"(play mvt 2, cadenza opt)"
202-2-10273,Flute Solo,Sonatine I,Mozart,,C.F. Peters Corporation [Sonatinen fur Blockflote und cembalo],2,(play two mvts)
202-2-10274,Flute Solo,Sonatine II,Mozart,,C.F. Peters Corporation [Sonatinen fur Blockflote und cembalo],2,(play two mvts)
202-2-10271,Flute Solo,Rondo Alla Turca,Mozart,Brett,Fentone Music,2,
202-1-36853,Flute Solo,Divertimento,Borroff,,American Composers Alliance [Flute Works by American Composers],1,"(unaccomp) (play mvts. 2, 4, & 5)"
202-2-10270,Flute Solo,Eine Kleine Nachtmusik,Mozart,Lynch,Schott Company,2,(play mvt 1)
202-2-10275,Flute Solo,Andalouse,Pessard,Cavally,"Southern Music Company [24 Short Concert Pieces];Hal Leonard Music, Inc.",2,(also pub separately)
202-2-10276,Flute Solo,Sonata II in G Major,Platti,Moyse,"G. Schirmer, Inc. [Flute Music of the Baroque]",2,(play mvts 1 & 2 or 3 & 4)
202-2-10277,Flute Solo,Sonata,Poulenc,,Chester Music Ltd.,2,(play mvt 2)
202-1-36852,Flute Solo,Pièce,Bonis,,Schott Company [Flute Music by Female Composers],1,
202-2-10279,Flute Solo,Concerto in G Major QV 5:174,Quantz,,Any Publisher,2,(play mvt 2)
202-2-10282,Flute Solo,Piece en Forme de Habanera,Ravel,Ramsay,Alphonse Leduc;Medici Music Press,2,
202-2-10283,Flute Solo,Serenade,Saint-Saens,,"Rubank, Inc.",2,
202-2-10284,Flute Solo,Three Romances,Schumann,Guenther,"Southern Music Company;International Music Company;Carl Fischer, Inc.",2,(play one mvt)
202-1-36851,Flute Solo,Sonate G-Dur op. 1/6,Bon,,Schott Company [Flute Music by Female Composers],1,(play mvts 1 & 2 OR play minuet with variations) (no repeats)
202-2-10286,Flute Solo,Concerto in G Major,"Stamitz, C",Rampal,International Music Company,2,(play mvt 2)
202-2-10291,Flute Solo,Suite in a minor TWV 55:a2,Telemann,,Any Publisher,2,"(play mvt 2, 3, or 7)"
202-2-10289,Flute Solo,Sonata in c minor,Telemann,Wittgenstein,"G. Schirmer, Inc. [Four Sonatas]",2,(play mvts 1 & 2 or 2 & 3)
202-2-10290,Flute Solo,Sonata in F Major,Telemann,Wittgenstein,"G. Schirmer, Inc. [Four Sonatas]",2,(play mvt 1 & 2 or 2 & 3)
202-2-10288,Flute Solo,Sonata in C Major,Telemann,Rampal,International Music Company,2,(play mvts 1 & 2 or 2 & 3)
202-1-36850,Flute Solo,Murali,Bliss,,American Composers Alliance [Flute Works by American Composers],1,(unaccomp)
202-2-10294,Flute Solo,Sonata I,Vivaldi,,Southern Music Company;Barenreiter/Verlag,2,(play two mvts)
202-2-10295,Flute Solo,Sonata II,Vivaldi,,Southern Music Company;Barenreiter/Verlag,2,(play two contrasting mvts)
202-2-10296,Flute Solo,Sonata III,Vivaldi,,Southern Music Company;Barenreiter/Verlag,2,(play two mvts)
202-2-10297,Flute Solo,Sonata V,Vivaldi,,Southern Music Company;Barenreiter/Verlag,2,"(play Adagio, Minuetto 1 & Minuetto 2)"
202-1-36849,Flute Solo,Variationen op. 39,Blahetka,,Schott Company [Flute Music by Female Composers],1,(no repeats)
202-3-10299,Flute Solo,Little Suite,Andriessen,,Harmonia USA,3,(play mvts 1 & 3)
202-3-10300,Flute Solo,Menuet in G,Bach,Dishinger,Medici Music Press,3,
202-3-10301,Flute Solo,Sonata IV,Bach,,"C.F. Peters Corporation [6 Sonatas Vol. 2];G. Schirmer, Inc. [6 Sonatas Vol. 2];International Music Company [6 Sonatas Vol. 2];Southern Music Company",3,(play minuet 1 & 2)
202-3-10303,Flute Solo,Evening in the Country,Bartok,,Ludwig Music Publishing Company,3,
202-3-10304,Flute Solo,Minuet,Beethoven,Perry,"Rudall, Carte and Company [Classical Album for Flute and Piano]",3,
202-3-10305,Flute Solo,Serenade Espagnol,Bizet,Smim,"Edition Musicus-New York, Inc.",3,
202-3-10306,Flute Solo,Gavotte (from Symphony No. 4),Boyce,Dishinger/Vedeski,Medici Music Press,3,
202-3-10307,Flute Solo,Air de Vielle,Bozza,,Alphonse Leduc,3,
202-3-10308,Flute Solo,Quatre Pieces Faciles,Bozza,,Alphonse Leduc,3,(play # 3 or # 4)
202-3-10309,Flute Solo,Pavana and Galiardo,Byrde,Davis,"Western International Music, Inc.",3,
202-3-10310,Flute Solo,Prelude and Dance,Cain,,Southern Music Company,3,
202-3-10311,Flute Solo,Suite in Bb,Corelli,Maganini,"Edition Musicus-New York, Inc.",3,"(play one mvt, except 4)"
202-3-10312,Flute Solo,Le Bavolet Flottant,Couperin,Perry,"Rudall, Carte and Company [Classical Album for Flute and Piano]",3,
202-3-10313,Flute Solo,Lullaby for Alexandra,Datshkovsky,Ephross,Southern Music Company,3,
202-3-10314,Flute Solo,Pensamiento,Datshkovsky,Ephross,Southern Music Company,3,
202-3-10315,Flute Solo,Petite Piece,Debussy,Ephross,Southern Music Company,3,
202-3-10316,Flute Solo,Ayre,Clarke,Dishinger,Medici Music Press [Medici Masterworks Solos Volume I],3,
202-3-10317,Flute Solo,Puppet Parade,Edelson,,C&E Enterprises,3,
202-3-10318,Flute Solo,Nimrod,Elgar,DeSmet,Fentone Music,3,
202-3-10319,Flute Solo,Gavotte (from Armide),Gluck,,"G. Schirmer, Inc.",3,
202-3-10321,Flute Solo,Gavotte,Gossec,,"Rubank, Inc.;Hal Leonard Music, Inc.",3,
202-3-10322,Flute Solo,Canzona,Guenther,,"Belwin, Inc",3,
202-3-10323,Flute Solo,Ballet of the Shepherds,von Gluck,Steensland/Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-10324,Flute Solo,18 Minuettes,Handel,,Universal Editions,3,(play any two of # 1 - 8)
202-3-10325,Flute Solo,Allegro (from Concerto Grosso),Handel,Dishinger,Medici Music Press,3,
202-3-10326,Flute Solo,Bourree and Menuet,Handel,,"Rubank, Inc.;Hal Leonard Music, Inc.",3,
202-3-10327,Flute Solo,Petite Gavotte,Handel,,"Rubank, Inc.;Hal Leonard Music, Inc.",3,
202-3-10328,Flute Solo,Song Without Words Op. 37 No.1,Hauser,,"Rubank, Inc.;Hal Leonard Music, Inc.",3,
202-3-10329,Flute Solo,Minuetto in C,Haydn,Guenther,"Belwin, Inc",3,
202-3-10330,Flute Solo,Serenade,Haydn,Perry,"Rudall, Carte and Company [Classical Album for Flute and Piano]",3,
202-3-10331,Flute Solo,Echo,Hindemith,,Schott Company,3,
202-3-10332,Flute Solo,Romance,Honegger,,International Music Company,3,
202-3-10333,Flute Solo,Wintersong,Isaacson,,"Alry Publications, Etc. Inc.",3,
202-3-10334,Flute Solo,Chanson Triste,Kalinnikow,,"Edition Musicus-New York, Inc.",3,
202-3-10335,Flute Solo,Fourteen Pieces for Flute and Piano,Koechlin,,"Salabert, Inc.",3,(play three)
202-3-10336,Flute Solo,Menuett,Kuhlau,Voxman,"Rubank, Inc.",3,
202-3-10337,Flute Solo,Poeme Petite,Lewallen,Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-10338,Flute Solo,Andantino,Lewallen,,"Belwin, Inc",3,
202-3-10340,Flute Solo,He Never Sleeps,Anon. or Trad.,Lombardo,"Alry Publications, Etc. Inc.",3,
202-3-10342,Flute Solo,Sonata XII,Marcello,Slater,Oxford University Press,3,(play mvts 1 & 2 or 3 & 4)
202-3-10341,Flute Solo,Sonata in F,Marcello,Slater,Oxford University Press,3,(play last two mvts)
202-3-10343,Flute Solo,Two Russian Songs,Miaskovsky,Goedicke,"Rubank, Inc.;Hal Leonard Music, Inc.",3,
202-3-10344,Flute Solo,The Kerry Dance,Molloy,Rubin,"JTL Publications, G. Scott Music Publishing Co.",3,
202-3-10345,Flute Solo,Adagio,Mozart,Lentz,"Belwin, Inc",3,
202-3-10346,Flute Solo,Allegretto,Mozart,Scarmolin,Ludwig Music Publishing Company,3,
202-3-10347,Flute Solo,Andante (from Piano Sonata No. 1),Mozart,Isaac,"Carl Fischer, Inc.",3,
202-3-10350,Flute Solo,"Menuetto (from Symphony No. 40, Third Movement)",Mozart,Niehaus,"Kendor Music, Inc.",3,
202-3-10349,Flute Solo,Menuett Paysanne,Mozart,,"Rubank, Inc.;Hal Leonard Music, Inc.",3,
202-3-10351,Flute Solo,Emily's Caprice,Niehaus,,"Kendor Music, Inc.",3,
202-3-10352,Flute Solo,Timepiece,Niehaus,,"Kendor Music, Inc.",3,
202-3-10353,Flute Solo,Se Tu M'Ami,Pergolesi,Elkan,Henri Elkan,3,
202-3-10354,Flute Solo,Rebekah's Song,Pethel,,"Kendor Music, Inc.",3,
202-3-10355,Flute Solo,Song of Esther,Pethel,,"Kendor Music, Inc.",3,
202-3-10356,Flute Solo,Song of the Good Shepherd,Pethel,,"Kendor Music, Inc.",3,
202-3-10357,Flute Solo,"100 Tunes to Play, Book 8-Bach",Pont,,Oxford University Press,3,(play two contrasting)
202-3-10358,Flute Solo,Pavane pour une Infante Defunte,Ravel,Kelley,Resort Music,3,
202-3-10359,Flute Solo,The Swan,Saint-Saens,Finno,"Kendor Music, Inc.",3,
202-3-10360,Flute Solo,The Cobblestone Road,Schaefer,,Shawnee Press,3,
202-3-10361,Flute Solo,Round Dance,Schubert,,"Rubank, Inc.;Hal Leonard Music, Inc.",3,
202-3-10363,Flute Solo,Three Themes (from Franz Schubert),Schubert,,"Carl Fischer, Inc.",3,(play two)
202-3-10362,Flute Solo,Serenade,Schubert,Dishinger,Medici Music Press,3,
202-3-10364,Flute Solo,Arie (from Pimpinone),Telemann,Barnes,Jack Spratt Music Publishers,3,
202-3-10365,Flute Solo,Le Petit Chevrier Corse,Tomasi,,Alphonse Leduc,3,
202-3-10366,Flute Solo,Gavotte (from Don Juan),Gluck,,"Rubank, Inc.;Hal Leonard Music, Inc.",3,
202-3-10367,Flute Solo,Pavane,Widor,,Southern Music Company,3,
202-3-10368,Flute Solo,Andante,Harmston,Wye,"J&W Chester, Ltd. [Flute Solos Volume II]",3,
202-1-23253,Flute Solo,Suite in a minor TWV 55:a2,Telemann,,Any Publisher,1,(play Overture)
202-3-23255,Flute Solo,The St. Catherine Rigaudon,Barrett,Dishinger,Medici Music Press [Medici Masterworks Solos Volume I],3,
202-3-23256,Flute Solo,Tambourin (from Pieces de Clavecin),Rameau,Dishinger,Medici Music Press [Medici Masterworks Solos Volume I],3,
202-3-23257,Flute Solo,Courante,Lully,Dishinger,Medici Music Press [Medici Masterworks Solos Volume I],3,
202-3-23258,Flute Solo,Gavotte (from Sonata No. 7),Handel,Dishinger,Medici Music Press [Medici Masterworks Solos Volume I],3,
202-3-23259,Flute Solo,La Voltigeuse (from Three Small Pieces for Piano),Marpurg,Dishinger,Medici Music Press [Medici Masterworks Solos Volume I],3,
202-3-23260,Flute Solo,Cradle Song,Mozart,Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23261,Flute Solo,Elf Dance,Grieg,Steensland/Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23262,Flute Solo,Erin's Song,Guenther,,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23263,Flute Solo,Little Jig,Bach,Guenther,"Belwin, Inc [Flute Solos Level 2]",3,(Giguetta)
202-3-23264,Flute Solo,Melodie,Rubenstein,Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23265,Flute Solo,Melody,Schumann,Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23266,Flute Solo,Melody (from Don Giovanni),Mozart,Steensland/Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23267,Flute Solo,Minuet,Bach,Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23268,Flute Solo,Nocturn in Eb,Chopin,Steensland/Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23269,Flute Solo,Reverie,Guenther,,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23270,Flute Solo,Spanish Folk Song,Guenther,,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23271,Flute Solo,Two Dances,Beethoven,Guenther,"Belwin, Inc [Flute Solos Level 2]",3,
202-3-23272,Flute Solo,Summer Song,Billingsley,Hahn/Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23273,Flute Solo,Morning Mist,Billingsley,Hahn/Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23274,Flute Solo,On Wings of Song,Mendelssohn,Weber/Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23275,Flute Solo,Echoes,Billingsley,Hahn/Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23276,Flute Solo,The Peasant Dance,Garrett,Weber/Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23277,Flute Solo,Album Leaf,Walker,Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23278,Flute Solo,Andantino,Lewallen,Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23279,Flute Solo,Country Dance,Lewallen,Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23280,Flute Solo,Autumn Leaves,Weber,Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23281,Flute Solo,Notturno,Lewallen,Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23282,Flute Solo,Adobe,Sumerlin,Lamb,"Belwin, Inc [Solo Sounds for Flute Volume I, Levels 1-3]",3,
202-3-23283,Flute Solo,Allegro (from Sonata in G),Mozart,Wye,"J&W Chester, Ltd. [Flute Solos Volume II]",3,
