Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
304-1-32859,Euphonium/Baritone Horn Solo,La Madolinata,Bellstedt,Simon,Southern Music Company,1,
304-1-13093,Euphonium/Baritone Horn Solo,Sonata in C Major,Marcello,Brown,International Music Company,1,
304-1-13091,Euphonium/Baritone Horn Solo,Largo and Allegro,Marcello,Merriman,Southern Music Company,1,(tc & bc)
304-1-13092,Euphonium/Baritone Horn Solo,Sonata in a minor,Marcello,Ostrander,International Music Company,1,(tbn)
304-1-13094,Euphonium/Baritone Horn Solo,Sonata in g minor,Marcello,Ostrander,International Music Company,1,
304-1-13095,Euphonium/Baritone Horn Solo,Mirror Lake,Montgomery,,Ludwig Music Publishing Company,1,(tc & bc)
304-1-13096,Euphonium/Baritone Horn Solo,Piece en fa mineur,Morel,,Theodore Presser Company,1,
304-2-13099,Euphonium/Baritone Horn Solo,Mozart Sonatina,Mozart,Ernst,"Kendor Music, Inc.",2,(play all) (tc & bc)
304-1-13100,Euphonium/Baritone Horn Solo,Sonata in Bb Major,Mozart,Marcellus,"Kendor Music, Inc.",1,(play mvts 1 & 2 or 2 & 3) (tc & bc)
304-1-13098,Euphonium/Baritone Horn Solo,Concerto in Bb K.191,Mozart,Ostrander,"Edition Musicus-New York, Inc.",1,(play one mvt)
304-1-32863,Euphonium/Baritone Horn Solo,Allegro Spiritoso,Senaille,Falcone,Southern Music Company,1,
304-1-13102,Euphonium/Baritone Horn Solo,Blue Bells of Scotland,Pryor,,"Carl Fischer, Inc.",1,
304-1-13103,Euphonium/Baritone Horn Solo,Andante et Allegro,Ropartz,Shapiro,"Cundy-Bettoney Company, Inc.;Carl Fischer, Inc.;Excelcia",1,(bc or tc available)
304-1-13104,Euphonium/Baritone Horn Solo,Partita,Ross,,"Boosey & Hawkes, Inc.",1,(play mvts 1 & 2 or 2 & 3) NMR:(play mvts 1 & 2 or 2 & 3)
304-1-13105,Euphonium/Baritone Horn Solo,Morceau de Concert,Saint-Saens,Nelson,Shawnee Press,1,(tc & bc)(play mvts 1 & 2 or 2 & 3)
304-1-13108,Euphonium/Baritone Horn Solo,Five Pieces in Folk Style,Schumann,Droste,Ludwig Music Publishing Company,1,(play two contrasting mvts)
304-1-13109,Euphonium/Baritone Horn Solo,Nocturne and Rondolette,Shepherd,,Southern Music Company,1,
304-1-13110,Euphonium/Baritone Horn Solo,Rondo Capriccioso,Spears,,C.L. Barnhouse Company,1,(tc & bc)
304-1-32862,Euphonium/Baritone Horn Solo,Sonata,George,,Cimarron Music Press,1,
304-1-13113,Euphonium/Baritone Horn Solo,Sonata in f minor,Telemann,Ostrander,International Music Company,1,(play mvts 1 & 2 or 3 & 4)
304-1-32861,Euphonium/Baritone Horn Solo,The Yellow Rose of Texas Variations,Buckley,,Cimarron Music Press,1,
304-1-13117,Euphonium/Baritone Horn Solo,Concerto in a minor,Vivaldi,Ostrander,"Edition Musicus-New York, Inc.",1,(play mvt 1 or 3)
304-1-32860,Euphonium/Baritone Horn Solo,Sentimentale,DeLuca,,"Carl Fischer, Inc.",1,
304-1-13120,Euphonium/Baritone Horn Solo,Sonatina,Watson,,Shawnee Press,1,(tbn) (play 1 & 2 or 2 & 3)
304-1-13121,Euphonium/Baritone Horn Solo,Sonata,Whear,,Ludwig Music Publishing Company,1,(play two mvts)
304-1-13122,Euphonium/Baritone Horn Solo,Lyric Suite,White,,"G. Schirmer, Inc.",1,(play mvts 1 & 2 or 2 & 3) (tc & bc)
304-3-13126,Euphonium/Baritone Horn Solo,Menuet in G,Bach,Dishinger,Medici Music Press,3,(trumpet-bc only)
304-2-13127,Euphonium/Baritone Horn Solo,Musette,Bach,Dishinger,Medici Music Press,2,(trumpet-bc only)
304-2-13124,Euphonium/Baritone Horn Solo,Air (from Suite No. 3 in D),Bach,Fotte,"Kendor Music, Inc.",2,
304-2-13125,Euphonium/Baritone Horn Solo,Arioso (from Cantata No. 156),Bach,Kent,"Carl Fischer, Inc.",2,(tc & bc)
304-2-13129,Euphonium/Baritone Horn Solo,Arioso and Caprice,Barnes,,Robbins Music Corporation,2,
304-2-13130,Euphonium/Baritone Horn Solo,Evening in the Country,Bartok,Harris,Ludwig Music Publishing Company,2,(trumpet-bc only)
304-2-13131,Euphonium/Baritone Horn Solo,Suite for Trombone or Baritone,Beach,,Associated Music Publishers Inc.,2,
304-2-13132,Euphonium/Baritone Horn Solo,Polovetzian Dances,Borodin,Conley,"Kendor Music, Inc.",2,
304-2-13133,Euphonium/Baritone Horn Solo,Gavotte (from Symphony No. 4),Boyce,Vedeski,Medici Music Press,2,(trumpet-bc only)
304-2-13134,Euphonium/Baritone Horn Solo,Romanze,Cords,,"Cundy-Bettoney Company, Inc.",2,(tbn)
304-2-13136,Euphonium/Baritone Horn Solo,Suite in Three Movements,Corelli,Dishinger,Medici Music Press,2,(play two mvts)
304-2-13135,Euphonium/Baritone Horn Solo,Prelude and Minuet,Corelli,Powell,Southern Music Company,2,(tc & bc)
304-2-13137,Euphonium/Baritone Horn Solo,Sonata Francaise,DeLong,,"Kendor Music, Inc.",2,(play mvts 1 & 2 or 2 & 3) (tc & bc)
304-2-13138,Euphonium/Baritone Horn Solo,Romance Op. 2,Ewald,Reed,"Edition Musicus-New York, Inc.",2,
304-2-13140,Euphonium/Baritone Horn Solo,Six Sonatas Volume I,Galliard,Brown,McGinnis & Marx;International Music Company,2,(play two contrasting mvts from one Sonata)
304-2-13141,Euphonium/Baritone Horn Solo,Six Sonatas Volume II,Galliard,Brown,McGinnis & Marx;International Music Company,2,(play two contrasting mvts from one Sonata)
304-2-13142,Euphonium/Baritone Horn Solo,Romanze,Gumpert,Voxman,"Rubank, Inc.",2,
304-2-13143,Euphonium/Baritone Horn Solo,Sweet Betsy Suite,Haack,,Southern Music Company,2,(tc & bc)
304-2-13148,Euphonium/Baritone Horn Solo,Sound An Alarm (from Judas Maccabeus),Handel,Barnes,Jack Spratt Music Publishers,2,(tc & bc)
304-2-13144,Euphonium/Baritone Horn Solo,Allegro (from Concerto Grosso Op. 3 No. 4),Handel,Dishinger,Medici Music Press,2,
304-2-13149,Euphonium/Baritone Horn Solo,Suite in Ab (from Sonata No. 11 for Flute),Handel,Little,"Belwin, Inc",2,(tc & bc)
304-2-13145,Euphonium/Baritone Horn Solo,"Arm, Arm Ye Brave",Handel,Ostrander,"Edition Musicus-New York, Inc.",2,
304-2-13146,Euphonium/Baritone Horn Solo,Honor and Arms (from Samson),Handel,Ostrander,"Edition Musicus-New York, Inc.",2,
304-2-13147,Euphonium/Baritone Horn Solo,Sonata No. 3,Handel,Powell,Southern Music Company,2,(play mvts 1 & 2)
304-2-13150,Euphonium/Baritone Horn Solo,Hasse Suite,Hasse,,"Rubank, Inc.",2,(tbn)
304-2-13152,Euphonium/Baritone Horn Solo,Minuet,Haydn,,"Belwin, Inc",2,(bassoon)
304-2-13151,Euphonium/Baritone Horn Solo,Divertimento,Haydn,Little,"Belwin, Inc",2,(tc & bc)
304-2-13153,Euphonium/Baritone Horn Solo,Elena Polka,Kiefer,,C.L. Barnhouse Company,2,(tc & bc)
304-2-13154,Euphonium/Baritone Horn Solo,Ballade,Krzywicki,,Heilman Music,2,
304-2-13155,Euphonium/Baritone Horn Solo,Adagio and Allegro,Marcello,Merriman,Southern Music Company,2,(tc & bc)
304-2-13156,Euphonium/Baritone Horn Solo,It Is Enough (from Elijah),Mendelssohn,Ostrander,"Edition Musicus-New York, Inc.",2,
304-2-13160,Euphonium/Baritone Horn Solo,Rondo,Mozart,Dishinger,Medici Music Press,2,
304-2-13158,Euphonium/Baritone Horn Solo,Concert Aria,Mozart,Voxman,"Rubank, Inc.",2,
304-2-13161,Euphonium/Baritone Horn Solo,Canzona,Pergolesi,Barnes,Jack Spratt Music Publishers,2,(tc & bc)
304-2-13163,Euphonium/Baritone Horn Solo,Gavotte and Hornpipe,Purcell,Dishinger,Medici Music Press,2,
304-2-13162,Euphonium/Baritone Horn Solo,Arise Ye Subterranean Winds,Purcell,Ostrander,"Edition Musicus-New York, Inc.",2,
304-2-13164,Euphonium/Baritone Horn Solo,Gavotte (from Harpsichord Suite No. 5),Purcell,Vedeski,Medici Music Press,2,
304-2-13165,Euphonium/Baritone Horn Solo,Vocalise,Rachmaninoff,Brown,International Music Company,2,
304-2-13167,Euphonium/Baritone Horn Solo,Vocalise,Schooley,,Heilman Music,2,
304-2-13168,Euphonium/Baritone Horn Solo,Adagio (from Concerto for Cello Op. 129),Schumann,Fitzgerald,Medici Music Press,2,(tbn)
304-2-13169,Euphonium/Baritone Horn Solo,Prelude No. 7,Shostakovich,Davis,"Western International Music, Inc.",2,
304-2-13171,Euphonium/Baritone Horn Solo,Romance,Uber,,"Kendor Music, Inc.",2,(tc & bc)
304-2-13173,Euphonium/Baritone Horn Solo,Praeludium in c minor,Vivaldi,Maganini,"Edition Musicus-New York, Inc.",2,
304-2-13172,Euphonium/Baritone Horn Solo,Concerto in a minor,Vivaldi,Ostrander,"Edition Musicus-New York, Inc.",2,(play mvt 2)
304-1-13128,Euphonium/Baritone Horn Solo,Petite Piece Concertante,Balay,Voxman,"Rubank, Inc. [Concert and Contest Collection for Trombone];Rubank, Inc. [Concert and Contest Collection for Baritone (or Cornet TC)]",1,(tc & bc)
304-2-13139,Euphonium/Baritone Horn Solo,Apres un Reve,Faure,Voxman,"Rubank, Inc. [Concert and Contest Collection for Trombone]",2,(tc & bc)
304-2-13157,Euphonium/Baritone Horn Solo,Canzonetta,Mozart,Voxman,"Rubank, Inc. [Concert and Contest Collection for Trombone]",2,(tc & bc)
304-2-13174,Euphonium/Baritone Horn Solo,Reverie,Wiedrich,,Southern Music Company,2,
304-3-13175,Euphonium/Baritone Horn Solo,Air (from Comus),Arne,Little,"Belwin, Inc",3,(tc & bc)
304-3-13176,Euphonium/Baritone Horn Solo,Quarks and Quasars,Belden,Little,"Belwin, Inc",3,(tc & bc)
304-3-13178,Euphonium/Baritone Horn Solo,Jupiter,Buchtel,,Neil A. Kjos Music Company,3,
304-3-13179,Euphonium/Baritone Horn Solo,Meditation (from Sonatina in F),Buchtel,,Neil A. Kjos Music Company,3,
304-3-13180,Euphonium/Baritone Horn Solo,The Earle of Oxford's Marche,Byrd,Dishinger,Medici Music Press,3,
304-3-13183,Euphonium/Baritone Horn Solo,Norine,Clarke,,"Carl Fischer, Inc.",3,(tc only)
304-3-13184,Euphonium/Baritone Horn Solo,Marche,Couperin,Dishinger,Medici Music Press [Book IV for Clavier],3,
304-3-13186,Euphonium/Baritone Horn Solo,Caro Mio Ben,Giordani,Conley,"Kendor Music, Inc.",3,
304-3-13187,Euphonium/Baritone Horn Solo,Evening Song,Goldman,,"Carl Fischer, Inc.",3,(tc only)
304-3-13188,Euphonium/Baritone Horn Solo,Calf of Gold (from Faust),Gounod,Ostrander,"Edition Musicus-New York, Inc.",3,
304-3-13190,Euphonium/Baritone Horn Solo,Sarabande,Handel,Barr,Ludwig Music Publishing Company,3,(tc & bc)
304-3-13189,Euphonium/Baritone Horn Solo,Dove Sie (from Rodelinda),Handel,Little,"Belwin, Inc",3,(tc & bc)
304-3-13191,Euphonium/Baritone Horn Solo,Country Dance,Haydn,Stouffer,"Kendor Music, Inc.",3,(tc & bc)
304-3-13192,Euphonium/Baritone Horn Solo,Gavotte in Rondeau,Lully,Post,Medici Music Press,3,(trumpet-bc only)
304-3-13194,Euphonium/Baritone Horn Solo,Reverie Op. 85 No. 1,Mendelssohn,Dishinger,Medici Music Press,3,
304-3-13195,Euphonium/Baritone Horn Solo,Minuetto (from Don Giovanni),Mozart,,"Belwin, Inc",3,(for bassoon)
304-3-13196,Euphonium/Baritone Horn Solo,Serenade (from Don Giovanni),Mozart,Ostrander,"Edition Musicus-New York, Inc.",3,
304-3-13198,Euphonium/Baritone Horn Solo,Rigaudon,Rameau,Dishinger,Medici Music Press,3,(trumpet-bc only)
304-3-13201,Euphonium/Baritone Horn Solo,Air for Baritone,Vincent,,"Belwin, Inc",3,
304-2-13166,Euphonium/Baritone Horn Solo,Phantasy on an American Spiritual,Schmidt,,"Western International Music, Inc.",2,
304-3-38978,Euphonium/Baritone Horn Solo,8 Bel Canto Songs,various,Phillips,Shawnee Press [8 Bel Canto Songs for Tuba],3,(play one)
304-1-23243,Euphonium/Baritone Horn Solo,Arpeggione Sonata,Schubert,Werden,Cimarron Music Press,1,(play one mvt)
304-1-23244,Euphonium/Baritone Horn Solo,Sonatina VI in Eb,Telemann,Madeson,Cimarron Music Press,1,
304-3-38976,Euphonium/Baritone Horn Solo,8 Bel Canto Songs,various,Phillips,Shawnee Press [8 Bel Canto Songs for Tuba],3,(play one)
304-1-32867,Euphonium/Baritone Horn Solo,Sonata for Solo Euphonium,Frackenpohl,,Cimarron Music Press,1,(unaccomp)
304-2-29862,Euphonium/Baritone Horn Solo,"Trio Sonata No. 5, BVD 529, Mvt 3",Bach,,Medici Music Press,2,mvt 3
304-3-29863,Euphonium/Baritone Horn Solo,"Jesus, Joy of Man's Desiring",Bach,Conley,"Kendor Music, Inc.",3,
304-1-29864,Euphonium/Baritone Horn Solo,Napoli,Bellstedt,Simon,Southern Music Company,1,NMR:(play all)
304-1-29865,Euphonium/Baritone Horn Solo,Fantasia Di Concerto,Boccalari,,"Carl Fischer, Inc.",1,
304-1-29866,Euphonium/Baritone Horn Solo,Bride of the Waves,Clarke,,"Belwin, Inc",1,
304-1-29867,Euphonium/Baritone Horn Solo,From the Shores of the Mighty Pacific,Clarke,,"Belwin, Inc",1,
304-1-29868,Euphonium/Baritone Horn Solo,Concert Fantasy,Cords,Laube,"Carl Fischer, Inc.",1,
304-1-29869,Euphonium/Baritone Horn Solo,Rhapsody,Curnow,,Curnow Music,1,
304-2-29872,Euphonium/Baritone Horn Solo,Meditation and Celebration,Dougherty,,Ludwig Music Publishing Company,2,
304-1-29874,Euphonium/Baritone Horn Solo,Grand Concerto,Grafe,Laube,"Carl Fischer, Inc.;Cundy-Bettoney Company, Inc.",1,
304-1-29878,Euphonium/Baritone Horn Solo,Believe Me If All Those Endearing Young Charms,Mantia,Werden,Cimarron Music Press,1,
304-1-29879,Euphonium/Baritone Horn Solo,Sonata in F Major,Marcello,Ostrander,International Music Company,1,
304-1-29881,Euphonium/Baritone Horn Solo,Concert Piece,Nux,,Southern Music Company,1,
304-1-29882,Euphonium/Baritone Horn Solo,Air Varie,Pryor,Smith,Ludwig Music Publishing Company,1,
304-1-29883,Euphonium/Baritone Horn Solo,Fantasy,Sparke,,CAI,1,
304-1-30579,Euphonium/Baritone Horn Solo,Carnival of Venice,Clark,Brandenburg,"Alfred Music Company, Inc.",1,
304-3-30748,Euphonium/Baritone Horn Solo,Kendor Recital Solos,Various,,"Kendor Music, Inc.",3,(play one)
304-1-31362,Euphonium/Baritone Horn Solo,Symphonic Variants,Curnow,,Curnow Music,1,
304-1-32868,Euphonium/Baritone Horn Solo,Four Short Narratives,Corwell,,Nicolai Music,1,(unaccomp)
304-1-32869,Euphonium/Baritone Horn Solo,Fantasy Variations,Ito,,Studio Music Company,1,
304-1-32870,Euphonium/Baritone Horn Solo,Ritual and Celebration,Spears,,Southern Music Company,1,
304-1-32871,Euphonium/Baritone Horn Solo,Concertino,Wilhelm,,Trio Musik Edition,1,(play mvt 1&2 or play mvt 2&3)
304-1-32872,Euphonium/Baritone Horn Solo,"Euphonium Solo ""Child's Play""",York,,Cimarron Music Press,1,(play mvt. 1&2 or play mvt. 2&3)
304-1-32873,Euphonium/Baritone Horn Solo,Arioso and Allegro,Fiocco,Wilby/Child,Rosehill Music,1,
304-1-32874,Euphonium/Baritone Horn Solo,Hungarian Melodies,Bach,,Cimarron Music Press,1,
304-1-32875,Euphonium/Baritone Horn Solo,Rhapsody,Brubaker,,Cimarron Music Press,1,NMR:(play all)
304-1-32876,Euphonium/Baritone Horn Solo,A Walk in the Woods,Censhu,,Euphonium.com,1,
304-1-33786,Euphonium/Baritone Horn Solo,Scene de Concert for Euphonium and Piano,Denmark,,LudwigMasters Publications,1,
304-1-37426,Euphonium/Baritone Horn Solo,Stutter Step,Horne,,Pinnacle Brass Publications,1,(unaccomp)
304-1-37427,Euphonium/Baritone Horn Solo,Movere,Dickey,,Euphonium.com,1,(unaccomp)
304-1-37428,Euphonium/Baritone Horn Solo,Fantasy Pieces,Bourgeois,,Brass Wind Publications,1,(unaccomp) (play 2 contrasting mvts)
304-1-37429,Euphonium/Baritone Horn Solo,Polar Vortex,Forbes,,Editions Bim,1,(unaccomp)
304-1-37430,Euphonium/Baritone Horn Solo,Cascades,Vizzutti,,Editions Bim,1,(unaccomp)
304-1-37431,Euphonium/Baritone Horn Solo,Soliloquies,Stevens,,Tuba Euphonium Press,1,(unaccomp) NMR:(play all)
304-1-37432,Euphonium/Baritone Horn Solo,Blue Lake Fantasies,Gillingham,,C. Alan Publications,1,NMR:(unaccomp play 2 contrasting mvts)
304-1-37433,Euphonium/Baritone Horn Solo,A War in Wonderland,Goto,,C. Alan Publications,1,(unaccomp) (play 2 mvts)
304-1-37434,Euphonium/Baritone Horn Solo,"Reflect, Refract",Lester,,Cimarron Music Press,1,(unaccomp)
304-1-37435,Euphonium/Baritone Horn Solo,Three More Furies,Grant,,Potenza Music,1,(unaccomp) NMR:(Fury VII & Fury VIII OR Fury VIII & Fury IX)
304-1-37436,Euphonium/Baritone Horn Solo,Euphonium Fantasy,Fraser,,Euphonium.com,1,
304-1-37437,Euphonium/Baritone Horn Solo,An American Portrait,Buckley,,Cimarron Music Press,1,
304-1-37438,Euphonium/Baritone Horn Solo,Fantasy,Hummel,Childs/Wilby,Euphonium.com;Hickey's Music Center,1,
304-1-37439,Euphonium/Baritone Horn Solo,The Green Hill,Appermont,,Euphonium.com;Hickey's Music Center,1,
304-1-37440,Euphonium/Baritone Horn Solo,Pantomime,Sparke,,Euphonium.com;Hickey's Music Center,1,NMR:(play all)
304-1-37441,Euphonium/Baritone Horn Solo,Harlequin,Sparke,,Hickey's Music Center,1,NMR:(play all)
304-1-37442,Euphonium/Baritone Horn Solo,Euphoniada,Hidas,,Johann Klimet,1,
304-1-37443,Euphonium/Baritone Horn Solo,Milori Blue,Newman,,Potenza Music,1,(play mvts 2 & 3)
304-1-37444,Euphonium/Baritone Horn Solo,Rangitoto,Richards,,Studio Music Company,1,
304-1-37445,Euphonium/Baritone Horn Solo,Concertino,Glorieux,,Metropolis Music Publishers,1,(play mvts 1 & 2 OR 2 & 3)
304-1-37446,Euphonium/Baritone Horn Solo,Euphonium Concerto,Glorieux,,Metropolis Music Publishers,1,NMR:(play mvt 1 OR 2)
304-1-37447,Euphonium/Baritone Horn Solo,Sonata,Ewazen,,Theodore Presser Company,1,
304-1-37448,Euphonium/Baritone Horn Solo,Fantasy,Glorieux,,Metropolis Music Publishers,1,(play mvts 1 & 2 OR 2 & 3)
304-1-37449,Euphonium/Baritone Horn Solo,Concerto for Euphonium and Wind Band,Bough,,Cimarron Music Press,1,(play mvts 1 & 2 OR 1 & 3 OR 2 & 4 OR 3 & 4)
304-1-37450,Euphonium/Baritone Horn Solo,Coming Home,Daughtrey,,C. Alan Publications,1,
304-1-37451,Euphonium/Baritone Horn Solo,Spitfire,Daughtrey,,C. Alan Publications,1,
304-1-37452,Euphonium/Baritone Horn Solo,Tent Meeting Revival,Broughton,,C. Alan Publications,1,
304-1-37453,Euphonium/Baritone Horn Solo,Concerto for Euphonium,Gillingham,,C. Alan Publications,1,(play one mvt)
304-1-37454,Euphonium/Baritone Horn Solo,Song for Ina,Sparke,,Studio Music Company,1,
304-1-37455,Euphonium/Baritone Horn Solo,In a League with Extraordinary Gentleman,Graham,,Gramercy,1,NMR:(play mvts 1 & 2 OR 2 & 3)
304-1-37456,Euphonium/Baritone Horn Solo,Bounce,Daughtrey,,C. Alan Publications,1,
304-1-37457,Euphonium/Baritone Horn Solo,EvenStar,Daughtrey,,C. Alan Publications,1,
304-1-37458,Euphonium/Baritone Horn Solo,Fiddlydee,Archer,,C. Alan Publications,1,
304-1-37459,Euphonium/Baritone Horn Solo,Sonata for Euphonium and Piano,Gillingham,,C. Alan Publications,1,NMR:(play mvts 1 & 2 OR 2 & 3)
304-1-37460,Euphonium/Baritone Horn Solo,Vintage,Gillingham,,C. Alan Publications,1,NMR:(play all)
304-1-37461,Euphonium/Baritone Horn Solo,Pearls I,Szentpali,,Editions Bim,1,(play mvts 1 & 2 OR 2 & 3)
304-1-37462,Euphonium/Baritone Horn Solo,FLOW,Taylor,,Benjamin Taylor Music,1,(electronics accomp REQUIRED)
304-1-37463,Euphonium/Baritone Horn Solo,Floating Dreams,Meechan,,Meechan Music,1,(electronics accomp REQUIRED)
304-1-37464,Euphonium/Baritone Horn Solo,The Robots are Taking Over,Pierson,,Taurus Music Publishing,1,(electronics accomp REQUIRED)
304-1-37465,Euphonium/Baritone Horn Solo,Necroterror,Lester,,Cimarron Music Press,1,(electronics accomp REQUIRED)
304-1-37466,Euphonium/Baritone Horn Solo,Matrix,Nagano,,Mitsuhiro Nagano,1,(electronics accomp REQUIRED)
304-1-37467,Euphonium/Baritone Horn Solo,Night Song,Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37468,Euphonium/Baritone Horn Solo,Improvisations on a Bach Serabande,Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37469,Euphonium/Baritone Horn Solo,Dandy Noodles,Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37470,Euphonium/Baritone Horn Solo,Largo and Allegro,Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37471,Euphonium/Baritone Horn Solo,"Odyssey, op. 9",Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37472,Euphonium/Baritone Horn Solo,Simyeh,Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37473,Euphonium/Baritone Horn Solo,Aboriginal Voices,Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37474,Euphonium/Baritone Horn Solo,2AM,Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37475,Euphonium/Baritone Horn Solo,Heart of a Wolf,Corwell,,Nicolai Music,1,(electronics accomp REQUIRED)
304-1-37476,Euphonium/Baritone Horn Solo,My Mountain Top,Scott,,Astute Music,1,(electronics accomp REQUIRED)
304-1-37477,Euphonium/Baritone Horn Solo,Let There Be Funk,Davis,,D. Edward Davis,1,(electronics accomp REQUIRED)
304-1-37478,Euphonium/Baritone Horn Solo,Hummingbrrd,Bryant,,Steven Bryant,1,(electronics accomp REQUIRED)
304-1-37479,Euphonium/Baritone Horn Solo,Alien Loop de Loops,Buss,,Euphonium.com,1,(electronics accomp REQUIRED)
304-1-37480,Euphonium/Baritone Horn Solo,Relentless Grooves - Armenia,Pilafian,,Focus on Music,1,NMR:(electronics accomp REQUIRED) (play three mvts)
304-2-37481,Euphonium/Baritone Horn Solo,Kendor Master Repertoire - 8 Grade 4 Works for Baritone B.C.,various,Sherman,"Kendor Music, Inc. [Master Repertoire - 8 Grade 4 Works for Baritone B.C.]]",2,(play any solo EXCEPT Il Bacio)
304-2-37482,Euphonium/Baritone Horn Solo,Rubank Book of Trombone/Baritone B.C. Solos - easy to intermediate level,various,Walters,"Rubank, Inc. [Rubank Book of Trombone/Baritone B.C. Solos - easy to intermediate level]",2,(play one; choose from March of a Marionette OR Red Canyons OR Dawn of Spring OR Chartreuse)
304-2-37483,Euphonium/Baritone Horn Solo,The Camilla Polka,Gonzaga,Hersey,Joanna Ross Hersey,2,(unaccomp)
304-2-37484,Euphonium/Baritone Horn Solo,Midnight Soliloquy,Pappas,,JPM Music Publications,2,(unaccomp)
304-2-37485,Euphonium/Baritone Horn Solo,Sonatina,Brandon,,Co-op Press,2,(unaccomp) (play mvts 1 & 2 OR 2 & 3)
