Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
331-2-13442,Trumpet Trio,Chiquita,McKay,,C.L. Barnhouse Company,2,
331-2-13443,Trumpet Trio,Trumpet Carousel,McLeod,,"Kendor Music, Inc.",2,
331-2-13444,Trumpet Trio,Polka In theBox,Mendez,,"Carl Fischer, Inc.",2,
331-2-13445,Trumpet Trio,Chiapanecas,Anon. or Trad.,Mendez,"Carl Fischer, Inc.",2,
331-2-13446,Trumpet Trio,Presto (from Divertimento No. 12),Mozart,Dishinger,Medici Music Press,2,
331-2-13447,Trumpet Trio,Twelve Concert Pieces,Nelhybel,,Franco Colombo,2,(play two) (pub only as a score)
331-2-13448,Trumpet Trio,Fantasies on Mexican Tunes,Owen,,Avant Music Company,2,(play mvts 1 & 2 or 2 & 3)
331-2-13449,Trumpet Trio,Trumpet Voluntary,Purcell,Gardner,Staff Music Publishing Company,2,
331-2-13450,Trumpet Trio,Triad,Richards,,C.L. Barnhouse Company,2,
331-2-13451,Trumpet Trio,Whip-Poor-Wills,VanderCook,,"Rubank, Inc.",2,
331-2-13452,Trumpet Trio,As Fair as Morn,Wilbye,Hickman,Trigram Music Inc.,2,
331-3-13453,Trumpet Trio,Musette (from Anna Magdalena Bach Notebook),Bach,Dishinger,Medici Music Press,3,
331-3-13454,Trumpet Trio,St. Catherine's Rigaudon,Barrett,Dishinger,Medici Music Press,3,
331-3-13455,Trumpet Trio,Space Cadets,Dedrick,,"Kendor Music, Inc.",3,
331-3-13456,Trumpet Trio,Hail the Conquering Hero,Handel,Milford,Ludwig Music Publishing Company,3,
331-3-13457,Trumpet Trio,Madrigal for Three Trumpets,Issac,Schmidt,"Western International Music, Inc.",3,
331-3-13458,Trumpet Trio,Andantino and Scherzando,Kabalevsky,Lester,"JTL Publications, G. Scott Music Publishing Co.",3,
331-3-13459,Trumpet Trio,Troubadours,Maganini,,"Edition Musicus-New York, Inc.",3,
331-3-13460,Trumpet Trio,Three Dances,Mattheson,Voxman/Block,Southern Music Company,3,
331-3-13461,Trumpet Trio,Tres Amigos,McKay,,C.L. Barnhouse Company,3,
331-3-13462,Trumpet Trio,Festival Trio,Newell,,Ludwig Music Publishing Company,3,
331-3-13463,Trumpet Trio,Rondo Militaire,Pleyel,,"Belwin, Inc",3,
331-3-13466,Trumpet Trio,Trumpet Fanfare and Tune,Purcell,Gardner,Staff Music Publishing Company,3,
331-3-13465,Trumpet Trio,Sound the Trumpets,Purcell,Ostrander,"Edition Musicus-New York, Inc.",3,
331-3-13464,Trumpet Trio,Gavotte (from Harpsichord Suite No. 5),Purcell,Vedeski,Medici Music Press,3,
331-3-13467,Trumpet Trio,"Rigaudon (from Pieces de Clavecin, 1724)",Rameau,Dishinger,Medici Music Press,3,
331-3-13468,Trumpet Trio,Glorious Apollo,Webbe,Schmidt,"Western International Music, Inc.",3,
331-2-34180,Trumpet Trio,Danse a la Gigue,Kaisershot,,Eighth Note Publications,2,
331-2-34181,Trumpet Trio,Rondeau Gracieuse,Kaisershot,,Eighth Note Publications,2,
331-2-34182,Trumpet Trio,Novelette,Kaisershot,,Eighth Note Publications,2,
331-2-34183,Trumpet Trio,Fanfare & Allegro,Pappas,,JPM Music Publications,2,
331-2-34184,Trumpet Trio,March for a Royal Entry,Johnson,,JPM Music Publications,2,
331-2-34185,Trumpet Trio,Tableau Royale,Kaisershot,,Eighth Note Publications,2,
331-2-34186,Trumpet Trio,Trumpet Trio #1,Pappas,,JPM Music Publications,2,
331-3-34187,Trumpet Trio,The Three Coachmen,Pappas,,JPM Music Publications,3,
331-3-34188,Trumpet Trio,Samba Dose Days,Chidester,,www.trumpetensemblemusic.com,3,
331-3-34189,Trumpet Trio,Three and Three Quarters - A Trivial Trifle,Kaisershot,,Eighth Note Publications,3,
331-1-34190,Trumpet Trio,Scherzo Diabolique,Kaisershot,,Eighth Note Publications,1,
331-1-34191,Trumpet Trio,Into The Blue,Havely,,JPM Music Publications,1,
331-1-34192,Trumpet Trio,Two Moods for Three Trumpets,Rugolo,,Dorabet Music Co.,1,
331-2-26676,Trumpet Trio,Frolic,Kaisershot,,"Kendor Music, Inc.",2,
331-3-26678,Trumpet Trio,Pastorale,Kaisershot,,"Kendor Music, Inc.",3,
331-3-29907,Trumpet Trio,Two Old English Dances,Halferty,,"Kendor Music, Inc.",3,
331-3-29908,Trumpet Trio,Three Cadets,Harris,,Ludwig Music Publishing Company,3,
331-3-29909,Trumpet Trio,Three Cubs,Harris,,Ludwig Music Publishing Company,3,
331-2-29910,Trumpet Trio,Fandango,Kaisershot,,"Kendor Music, Inc.",2,
331-2-29911,Trumpet Trio,Rondeau,Mouret,Conley,"Kendor Music, Inc.",2,
331-2-35651,Trumpet Trio,Dixieland Medley,Chidester,,www.trumpetensemblemusic.com,2,
331-2-35652,Trumpet Trio,Elegy,Kaisershot,,Eighth Note Publications,2,
331-2-35653,Trumpet Trio,Fanfare for Three Trumpets,Bartholomew,,Burke/Bagley,2,
331-2-35654,Trumpet Trio,Marche Heroique,Kaisershot,,Eighth Note Publications,2,
331-2-35655,Trumpet Trio,Modern Day Madrigal,Kaisershot,,Eighth Note Publications,2,
331-2-35656,Trumpet Trio,Musical Tag,Kaisershot,,Eighth Note Publications,2,
331-3-35662,Trumpet Trio,Solemnis Elegiac,Kaisershot,,Eighth Note Publications,3,
331-3-35661,Trumpet Trio,Procession of the Knights,Pappas,,JPM Music Publications,3,
331-2-35659,Trumpet Trio,Triplet Trove,Kaisershot,,Eighth Note Publications,2,
331-2-35660,Trumpet Trio,Trumpeters on Stage,Uber,,Tripolo Press,2,
331-2-36113,Trumpet Trio,March for the Ark,Bach,Tarr,Tripolo Press,2,
331-3-36114,Trumpet Trio,Festival Ensembles 2,various,Elledge & Pearson,Neil A. Kjos Music Company,3,(play two)
331-3-36115,Trumpet Trio,Excellence in Chamber Music Book 2,various,Pearson & Nowlin,Neil A. Kjos Music Company,3,(play two)
331-1-38595,Trumpet Trio,Barrel Race Galop,Chidester,,www.trumpetensemblemusic.com,1,
