Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
277-1-26551,Miscellaneous Saxophone Ensemble,Five for Six - Five Movements for Saxophone Choir,Pavel,,"Alliance Publications, Inc.",1,6-SAATTB
277-2-26555,Miscellaneous Saxophone Ensemble,Three Pieces Op. 65,Prokofiev,Schmidt,"Western International Music, Inc.",2,3-STB
277-3-35071,Miscellaneous Saxophone Ensemble,Ave Maria,Bruckner,Marlatt,Eighth Note Publications,3,9-SAAAAATTB
277-1-26558,Miscellaneous Saxophone Ensemble,Fugue (from Le Tombeau de Couperin),Ravel,Schmidt,"Western International Music, Inc.",1,3-SAT
277-2-35047,Miscellaneous Saxophone Ensemble,Toreador Song,Bizet,Tomsett,Saxtet,2,8-SSAATTBB
277-2-26561,Miscellaneous Saxophone Ensemble,Difference of Opinion,Roden,Gee,Southern Music Publishing Company,2,7-SAAATTB
277-2-26562,Miscellaneous Saxophone Ensemble,Sinfonia,Schmidt,,"Western International Music, Inc.",2,3-SAB
277-1-26567,Miscellaneous Saxophone Ensemble,Ronde Des Princesses,Stravinsky,Schmidt,"Western International Music, Inc.",1,6-SAATTB
277-2-26571,Miscellaneous Saxophone Ensemble,Concerto in G Major,Telemann,Dishinger,Medici Music Press,2,5-AATTB (play two mvts)
277-2-35046,Miscellaneous Saxophone Ensemble,"Sleepers, Awake!",Bach,Bruton,Saxtet,2,8-SSAATTBB
277-2-29788,Miscellaneous Saxophone Ensemble,"Come Savior of the Gentiles- Chorale Prelude for Organ, BWV 661, 1708",Bach,Dishinger,Medici Music Press,2,5-AATTB
277-2-29789,Miscellaneous Saxophone Ensemble,"Aria (from Cantata No. 44, BWV 44, 1724)",Bach,Dishinger,Medici Music Press,2,5-AATTB
277-2-29790,Miscellaneous Saxophone Ensemble,"Aria (from Cantata No. 29, BWV 29, 1731)",Bach,Dishinger,Medici Music Press,2,5-AATTB
277-2-29791,Miscellaneous Saxophone Ensemble,"Aria (from Cantata No. 36, BWV 36, 1726)",Bach,Dishinger,Medici Music Press,2,5-AATTB
277-3-35072,Miscellaneous Saxophone Ensemble,Crucifixus,Lotti,Jolly,Saxtet,3,8-SSAATTBB (any published combination)
277-1-29796,Miscellaneous Saxophone Ensemble,Bachiana Suite No. 1,Bach,Dishinger,Medici Music Press,1,5-AATTB (play all 4 mvts)
277-2-29797,Miscellaneous Saxophone Ensemble,Bachiana Suite No. 1,Bach,Dishinger,Medici Music Press,2,"5-AATTB (play mvt 1, plus mvt 2 or 4)"
277-3-29798,Miscellaneous Saxophone Ensemble,Bachiana Suite No. 1,Bach,Dishinger,Medici Music Press,3,5-AATTB (play mvt 3)
277-2-35045,Miscellaneous Saxophone Ensemble,Slavonic Dances No. 8,Dvorak,Tomsett,Saxtet,2,8-SSAATTBB (any published comination)
277-2-29803,Miscellaneous Saxophone Ensemble,Two for Three,Hall,,GW`,2,3-AAA or AAT (play both mvts)
277-1-34043,Miscellaneous Saxophone Ensemble,Allegro from Wind Octet in Eb Major,Beethoven,El-Farrah,Muse Pub (musepub.net),1,8-SSAATTBB
277-1-34044,Miscellaneous Saxophone Ensemble,Fughetta,Davies,,Saxtet,1,3-SAT
277-1-34045,Miscellaneous Saxophone Ensemble,Two Miniatures,Davis,,Saxtet,1,3-ATB
277-1-34046,Miscellaneous Saxophone Ensemble,The Circus Bee,Fillmore,Bricault,BRS Music,1,"9-SSAAATTB (opt. Bs, percussion)"
277-1-34047,Miscellaneous Saxophone Ensemble,Scherzo for Three Saxophones,Frackenpohl,,"Kendor Music, Inc.",1,"3-SSS, AAA, TTT, or BBB"
277-1-34048,Miscellaneous Saxophone Ensemble,Walking Tune,Grainger,Bricault,BRS Music,1,8-SSAATTBB (opt. Bs)
277-1-34049,Miscellaneous Saxophone Ensemble,E-Type Jig,Gumbley,,Gumbles Publications,1,10-SSAAATTTBB
277-1-34050,Miscellaneous Saxophone Ensemble,Allemande,Handel,Tomsett,Saxtet,1,3-SAB
277-1-34051,Miscellaneous Saxophone Ensemble,Trio for Saxophones,Hartley,,Theodore Presser Company,1,3-ATB (play three mvts)
277-1-34052,Miscellaneous Saxophone Ensemble,Octet,Hartley,,Dorn Publishing Co.,1,8-SAAATTBBs (play three mvts)
277-1-34053,Miscellaneous Saxophone Ensemble,"Jupiter from ""The Planets""",Holst,Cook,Alun Cook Music,1,8-SSAATTBB (opt. Bs)
277-1-34054,Miscellaneous Saxophone Ensemble,Three Images for Saxophone Octet,Love,,Murphy Music Press,1,8-SSAATTBB (play two mvts)
277-1-34055,Miscellaneous Saxophone Ensemble,Phedre Overture,Massanet,Johnson,Hal Leonard/Rubank,1,6-AAATTB
277-1-34056,Miscellaneous Saxophone Ensemble,Sax Circus,May,,Saxtet,1,8-SSAATTBB
277-1-34057,Miscellaneous Saxophone Ensemble,Allegro from Serenade No. 12,Mozart,El-Farrah,Muse Pub (musepub.net),1,8-SSAATTBB
277-1-34058,Miscellaneous Saxophone Ensemble,Octet for Saxophones,Nagao,,Brain Co./Bravo Music,1,8-SSAATTBB (play one mvt)
277-1-34059,Miscellaneous Saxophone Ensemble,Poem and Dance,Ostransky,,"Rubank, Inc.",1,6-AAATTB
277-1-34060,Miscellaneous Saxophone Ensemble,Three Fugues on the Fourth Tone,Pachelbel,Brown,"Western International Music, Inc.",1,3-ATB
277-1-34062,Miscellaneous Saxophone Ensemble,Sonata No. 4,Pergolesi,Schmidt,"Western International Music, Inc.",1,3-ATB (play two mvts)
277-1-34063,Miscellaneous Saxophone Ensemble,Witch Hunt,Shchultheiss,Wood,Saxtet,1,8-SSAATTBB
277-1-34064,Miscellaneous Saxophone Ensemble,Rain Dance,Tweed,,Saxtet,1,"7-SAAATTB (sub S, AA, T, B, Bs)"
277-1-34065,Miscellaneous Saxophone Ensemble,Songs of the British Isles,Rickards,Wood,Saxtet,1,7-SAAATTB (play two selections)
277-1-34066,Miscellaneous Saxophone Ensemble,Stemming,Wood,,Saxtet,1,7-SAAATTB
277-1-34067,Miscellaneous Saxophone Ensemble,Three,Woodrow,,Murphy Music Press,1,3-SAB
277-2-34069,Miscellaneous Saxophone Ensemble,Nimrod from Enigma Variations,Elgar,Ashley,Saxtet,2,8-SSAATTBB
277-2-34070,Miscellaneous Saxophone Ensemble,Angelus Ad Virginem (The Annunciation Carol),Grainger,Griggs,RBC Publications,2,3-SAA
277-2-34071,Miscellaneous Saxophone Ensemble,Andante and Rondo,Hook,Gee,"Alfred Music Company, Inc.",2,3-AAA or AAT
277-2-34072,Miscellaneous Saxophone Ensemble,Peasant Dance,Ostransky,,Hal Leonard/Rubank,2,3-AAT
277-2-34073,Miscellaneous Saxophone Ensemble,Three Miniatures,Ostransky,,Hal Leonard/Rubank,2,3-AAT
277-2-34074,Miscellaneous Saxophone Ensemble,Three Pieces,Ostransky,,"Rubank, Inc.",2,6-AAATTB
277-2-34075,Miscellaneous Saxophone Ensemble,All in Good Time,Street,,Saxtet,2,7-AAAATTB (optional parts acceptable)
277-3-34077,Miscellaneous Saxophone Ensemble,The King's Pipes,Matthews,,Wingert/Jones,3,3-AAA or AAT
277-3-34078,Miscellaneous Saxophone Ensemble,Three Kanons,Mozart,Perks,BRS Music,3,"3-SAA, SAT, SAB, AAA, AAT, or AAB"
277-3-34079,Miscellaneous Saxophone Ensemble,When Yule-Tide Comes (Nar Jola Kjem),Olsen/Grainger,Griggs,RBC Publications,3,3-SAT or AAT
277-2-34080,Miscellaneous Saxophone Ensemble,Prelude for Eight,Shores,,RBC Publications,2,8-AAAATTBB
277-3-34081,Miscellaneous Saxophone Ensemble,Moonrise,Walters,,"Rubank, Inc.",3,6-AAATTB
277-1-34082,Miscellaneous Saxophone Ensemble,Bird of Paradise,Haspiel,,JPM Music Publications,1,5-AATTB
277-1-34083,Miscellaneous Saxophone Ensemble,I tene o miei sospiri ( My Sighs Cannot Describe My Feelings),Nenna,Pappas,JPM Music Publications,1,5-AATTB or SATTB
277-1-34084,Miscellaneous Saxophone Ensemble,Flight into Space,Haspiel,,JPM Music Publications,1,6-AAATTB
277-1-34085,Miscellaneous Saxophone Ensemble,Full Moon,Morris,,Sandscape Publications,1,5-AATTB
277-1-34086,Miscellaneous Saxophone Ensemble,Scrumptious,Morris,,Sandscape Publications,1,5-SATTB
277-1-34087,Miscellaneous Saxophone Ensemble,Motette,Bach,Gregory,JW Pepper,1,8-AAAATTBB
277-1-34088,Miscellaneous Saxophone Ensemble,Now is the Salvation and the Power,Bach,Gregory,JW Pepper,1,8-AAAATTBB
277-1-34090,Miscellaneous Saxophone Ensemble,Andantino and Allegro,Pappas,,JPM Music Publications,1,3-ATB or AAA or TTT
277-1-34091,Miscellaneous Saxophone Ensemble,Riverwood Dance,Lendt,,JPM Music Publications,1,3-AAT
277-3-34092,Miscellaneous Saxophone Ensemble,Trio in b minor,Pappas,,JPM Music Publications,3,3-AAA or TTT
277-1-34126,Miscellaneous Saxophone Ensemble,What A Friend We Have In Jesus,Converse/Scriven,Musella,RBC Publications,1,"8-Sopranino, SAATTBB (opt. rhythm section)(jazz improv)"
277-1-35043,Miscellaneous Saxophone Ensemble,Carols from the Old World,Musella,,RBC Publications,1,5-SAATB (opt. perc)
277-1-35044,Miscellaneous Saxophone Ensemble,Man-Mou,Wood,,Saxtet,1,5-SAATB
277-2-35050,Miscellaneous Saxophone Ensemble,The Girl With the Flaxen Hair,Debussy,Marlatt,Eighth Note Publications,2,8-SAAATTTB (opt. perc)
277-2-35051,Miscellaneous Saxophone Ensemble,Bohemian Dance,Debussy,Crockford,Saxtet,2,8- SSAATTBB (any published combination)
277-2-35052,Miscellaneous Saxophone Ensemble,Flower Duet from Lakme,Delibes,Wood,Saxtet,2,8- SSAATTBB (any published combination)
277-2-35053,Miscellaneous Saxophone Ensemble,Avalon Suite,Street,,Saxtet,2,8- SSAATTBB
277-2-35054,Miscellaneous Saxophone Ensemble,Carnival,Street,,Saxtet,2,7-SAAAT(a)TB
277-2-35055,Miscellaneous Saxophone Ensemble,"Jesu, Joy of Man's Desiring",Bach,Wood,Saxtet,2,7-S(a)AAATTB
277-2-35056,Miscellaneous Saxophone Ensemble,Celebration Fanfare,Byrd,Marlatt,Eighth Note Publications,2,6-SAATTB
277-2-35057,Miscellaneous Saxophone Ensemble,Silver Chalice,Wood,,Saxtet,2,6-SAAATB (any published combination)
277-2-35058,Miscellaneous Saxophone Ensemble,Fantasia No. 3,Byrd,Wood,Saxtet,2,6-SAAATB (any published combination)
277-2-35059,Miscellaneous Saxophone Ensemble,Placid,Hirsch,,Hirschmusic Publications,2,5-SATTB
277-2-35060,Miscellaneous Saxophone Ensemble,Fugue No.9 from the Well-Tempered Clavier BWV 878,Bach,Poor,Eighth Note Publications,2,5-SAATB
277-2-35061,Miscellaneous Saxophone Ensemble,Tango,Street,,Saxtet,2,5-SAA(t)TB
277-2-35062,Miscellaneous Saxophone Ensemble,Reed Fever,Gumbley,,Saxtet,2,5- S(a)AT(a)TB
277-2-35063,Miscellaneous Saxophone Ensemble,Fugue in G minor,Bach,Davies,Saxtet,2,5-SAA(t)TB OR 3-SAT
277-2-35064,Miscellaneous Saxophone Ensemble,Tea for Three,Levy,,JW Pepper,2,3-ATB
277-2-35065,Miscellaneous Saxophone Ensemble,Sonata VI,Telemann,Gregory,JW Pepper,2,3-AAT (play all)
277-2-35066,Miscellaneous Saxophone Ensemble,Two Fugues,Mozart,Wood,Saxtet,2,3-A(s)T(a)B(bs)
277-2-35067,Miscellaneous Saxophone Ensemble,Spiritual Variations,Graef,,Advance Music,2,3- any published combination (play one movement)
277-2-35068,Miscellaneous Saxophone Ensemble,Celebration,Coakley,Marlatt,Eighth Note Publications,2,10-SAAAATTTBB + percussion
277-2-35069,Miscellaneous Saxophone Ensemble,Concord Fanfare,Marlatt,,Eighth Note Publications,2,10-SAAAATTTBB + percussion
277-2-35070,Miscellaneous Saxophone Ensemble,Skye Boat Song,Street/Wood,,Saxtet,2,10- SSAAATTTBB (any published combination)
277-3-35073,Miscellaneous Saxophone Ensemble,Dowd's Favorite,Traditional,Crockford,Saxtet,3,8-SSAATTBB (any published combination)
277-3-35074,Miscellaneous Saxophone Ensemble,Avalon Suite,Street,,Saxtet,3,8- SAAATTBB (play one Movement)
277-3-35075,Miscellaneous Saxophone Ensemble,Simple or What?,Gumbley,,Saxtet,3,6-SAAATB (any published combination)
277-3-35076,Miscellaneous Saxophone Ensemble,Taking Off!,Penman,,Saxtet,3,6-SAAATB (any published combination) (Play one mvt)
277-3-35077,Miscellaneous Saxophone Ensemble,Prelude No. 4,Bach,Davies,Saxtet,3,5-SAA(t)TB
277-3-35078,Miscellaneous Saxophone Ensemble,Arcadia,Penman,,Saxtet,3,6-S(a)AAA(t)TB
277-3-35079,Miscellaneous Saxophone Ensemble,All Because of You,Street,,Saxtet,3,5-SAATB
277-3-35080,Miscellaneous Saxophone Ensemble,So We Too,Wood,,Saxtet,3,5- S(a)AA(t)TB
277-3-35081,Miscellaneous Saxophone Ensemble,American Patrol,Meacham,Contorno,"Kendor Music, Inc.",3,3-AAT
277-3-35082,Miscellaneous Saxophone Ensemble,Prayer and Alleluia Offertorium: Inveni David,Bruckner,Marlatt,Eighth Note Publications,3,10-SSAAAATTTB + percussion
277-3-35083,Miscellaneous Saxophone Ensemble,Kamarinskaia,Tchaikovsky,Stoutamire & Henderson,"Alfred Music Company, Inc. [Trios for All]",3,3-any published combination
277-3-35084,Miscellaneous Saxophone Ensemble,Waltz,Grieg,Stoutamire & Henderson,"Alfred Music Company, Inc. [Trios for All]",3,3-any published combination
277-3-35085,Miscellaneous Saxophone Ensemble,Dance,Kabalevsky,Stoutamire & Henderson,"Alfred Music Company, Inc. [Trios for All]",3,3-any published combination
277-2-35484,Miscellaneous Saxophone Ensemble,Birdwatchers,Haspiel,,JPM Music Publications,2,3-AAT
277-2-35485,Miscellaneous Saxophone Ensemble,Frivolity,Isca,,JPM Music Publications,2,3-any published combination
277-2-35486,Miscellaneous Saxophone Ensemble,Allegro from Sonatina No. 6,Mozart,Pappas,JPM Music Publications,2,3-ATB
277-2-35487,Miscellaneous Saxophone Ensemble,Moderato e Andantino,Pappas,,JPM Music Publications,2,3-three like saxes
277-3-35488,Miscellaneous Saxophone Ensemble,Trio No. 1 in Ab Minor,Haspiel,,JPM Music Publications,3,3-AAT
277-3-35489,Miscellaneous Saxophone Ensemble,Haydn Gems,Haydn,Conley,JPM Music Publications,3,3-AAT
277-3-35490,Miscellaneous Saxophone Ensemble,Morning's First Light,Pappas,,JPM Music Publications,3,3-three like saxes
277-3-35491,Miscellaneous Saxophone Ensemble,Allegro Moderato,Pappas,,JPM Music Publications,3,3-three like saxes
277-1-38554,Miscellaneous Saxophone Ensemble,American Quintet,Dvorak,Winstead,Sigma Squared Music Publishing,1,SAATB OR SATTB
277-1-38555,Miscellaneous Saxophone Ensemble,Maple Leaf Rag,Joplin,Winstead,Sigma Squared Music Publishing,1,SAATB
277-1-38556,Miscellaneous Saxophone Ensemble,Adventures of Dreams,Rahn,,Self-Published Music,1,SAATB
